ref id,Predicted,Actual
48724,"['Business', 'Shopping', 'Health', 'Computers']",Business
48772,"['Business', 'Society', 'Health', 'Regional']",Business
48789,"['Business', 'Arts', 'Shopping', 'Sports']",Business
48792,"['Business', 'Computers', 'Science', 'Sports']",Business
48851,"['Business', 'Computers', 'Shopping', 'Regional']",Business
48871,"['Kids', 'Reference', 'Business', 'Arts']",Business
48872,"['Computers', 'Kids', 'Business', 'Arts']",Business
48877,"['Business', 'Society', 'Kids', 'Shopping']",Business
48915,"['Business', 'Regional', 'Sports', 'Society']",Business
48960,"['Business', 'Shopping', 'Sports', 'Society']",Business
49006,"['Shopping', 'Computers', 'Business', 'Health']",Business
49024,"['Business', 'Shopping', 'Games', 'Health']",Business
49043,"['Business', 'Computers', 'Health', 'Sports']",Business
49075,"['Health', 'Business', 'Society', 'Sports']",Business
49091,"['Business', 'Computers', 'Shopping', 'Society']",Business
49101,"['Business', 'Society', 'Shopping', 'Arts']",Business
49128,"['Business', 'Shopping', 'Regional', 'Sports']",Business
49151,"['Arts', 'Business', 'Shopping', 'Sports']",Business
49213,"['Society', 'Shopping', 'Business', 'Sports']",Business
49230,"['Business', 'Society', 'Games', 'Computers']",Business
49253,"['Society', 'Business', 'Sports', 'Shopping']",Business
49260,"['Society', 'Shopping', 'Recreation', 'Business']",Business
49271,"['Shopping', 'Business', 'Science', 'Health']",Business
49362,"['Adult', 'Arts', 'Business', 'Recreation']",Business
49368,"['Sports', 'Business', 'Reference', 'Health']",Business
49390,"['Business', 'Sports', 'Shopping', 'Regional']",Business
49408,"['Business', 'Shopping', 'Arts', 'Sports']",Business
49435,"['Business', 'News', 'Home', 'Shopping']",Business
49444,"['Business', 'Sports', 'Computers', 'Arts']",Business
49515,"['Health', 'Computers', 'Business', 'Society']",Business
51590,"['Games', 'Science', 'Recreation', 'Computers']",Computers
51614,"['Recreation', 'Sports', 'Society', 'Computers']",Computers
51647,"['Shopping', 'Sports', 'Computers', 'Business']",Computers
51691,"['Business', 'Sports', 'Society', 'Computers']",Computers
51694,"['Sports', 'Computers', 'Shopping', 'Society']",Computers
51699,"['Computers', 'Business', 'Society', 'Recreation']",Computers
51743,"['Shopping', 'Society', 'News', 'Computers']",Computers
51795,"['Computers', 'Shopping', 'Arts', 'Society']",Computers
51829,"['Computers', 'Arts', 'Science', 'Business']",Computers
51923,"['Arts', 'Computers', 'Shopping', 'Science']",Computers
51947,"['Computers', 'Games', 'Society', 'Shopping']",Computers
51959,"['Society', 'Recreation', 'Computers', 'Kids']",Computers
52060,"['Shopping', 'Recreation', 'Computers', 'Sports']",Computers
52250,"['Adult', 'Computers', 'Business', 'Arts']",Computers
52280,"['Shopping', 'Business', 'Computers', 'Society']",Computers
52334,"['Arts', 'Computers', 'Business', 'Shopping']",Computers
52337,"['Arts', 'Computers', 'Society', 'Health']",Computers
52374,"['Business', 'Computers', 'Science', 'Health']",Computers
52414,"['Business', 'Computers', 'Science', 'Arts']",Computers
52427,"['Games', 'Recreation', 'Kids', 'Computers']",Computers
52449,"['Adult', 'Recreation', 'Computers', 'Arts']",Computers
52534,"['Computers', 'Science', 'Recreation', 'Kids']",Computers
52564,"['Recreation', 'Computers', 'Business', 'Arts']",Computers
52580,"['Science', 'Computers', 'Society', 'Health']",Computers
52593,"['Science', 'Computers', 'Business', 'Arts']",Computers
52650,"['Computers', 'Adult', 'Sports', 'Business']",Computers
37290,"['Society', 'Recreation', 'Games', 'Science']",Society
37301,"['Society', 'Health', 'Business', 'Arts']",Society
37517,"['Society', 'Science', 'Health', 'Sports']",Society
37919,"['Arts', 'News', 'Computers', 'Society']",Society
37932,"['Health', 'Arts', 'Society', 'Science']",Society
38254,"['Sports', 'Shopping', 'Business', 'Arts']",Sports
38304,"['Shopping', 'Sports', 'News', 'Health']",Sports
38330,"['Sports', 'News', 'Society', 'Arts']",Sports
38405,"['Sports', 'Society', 'Shopping', 'Science']",Sports
38447,"['Sports', 'Society', 'Shopping', 'Science']",Sports
38466,"['Sports', 'Society', 'Shopping', 'Science']",Sports
38496,"['Sports', 'Society', 'Shopping', 'Science']",Sports
38803,"['Sports', 'Business', 'Arts', 'Society']",Sports
38868,"['Sports', 'Shopping', 'Health', 'Business']",Sports
39085,"['Sports', 'Kids', 'Regional', 'Business']",Sports
39604,"['Sports', 'Shopping', 'Recreation', 'Health']",Sports
39729,"['Arts', 'Sports', 'Regional', 'Reference']",Sports
39869,"['Sports', 'Society', 'Health', 'Business']",Sports
40260,"['Sports', 'Business', 'Society', 'News']",Sports
40426,"['Sports', 'Business', 'Science', 'Computers']",Sports
40429,"['Sports', 'Business', 'Society', 'News']",Sports
40472,"['Business', 'Recreation', 'Sports', 'Health']",Sports
40625,"['Sports', 'Society', 'Science', 'Recreation']",Sports
40724,"['Sports', 'Society', 'Shopping', 'Science']",Sports
40732,"['Sports', 'Shopping', 'Business', 'Computers']",Sports
40765,"['Sports', 'Shopping', 'Recreation', 'Health']",Sports
40784,"['Sports', 'Society', 'Shopping', 'Science']",Sports
40792,"['Sports', 'Shopping', 'Arts', 'Society']",Sports
41250,"['Sports', 'Society', 'Shopping', 'Science']",Sports
41486,"['Arts', 'Sports', 'Kids', 'Society']",Sports
41642,"['Shopping', 'Recreation', 'Health', 'Sports']",Sports
41643,"['Sports', 'Society', 'Computers', 'Kids']",Sports
42022,"['Sports', 'Computers', 'Games', 'Society']",Sports
42036,"['Sports', 'Business', 'Society', 'News']",Sports
42553,"['Sports', 'Society', 'Shopping', 'Science']",Sports
42583,"['Sports', 'Society', 'Shopping', 'Science']",Sports
42657,"['Sports', 'Society', 'Shopping', 'Science']",Sports
42707,"['Sports', 'Society', 'Shopping', 'Science']",Sports
42760,"['Sports', 'Society', 'Shopping', 'Science']",Sports
42811,"['Sports', 'Society', 'Shopping', 'Science']",Sports
42869,"['Sports', 'Society', 'Shopping', 'Science']",Sports
42914,"['Sports', 'Society', 'Shopping', 'Science']",Sports
42998,"['Sports', 'Arts', 'Society', 'Shopping']",Sports
43122,"['Shopping', 'Business', 'Sports', 'Computers']",Sports
43142,"['Sports', 'Science', 'Recreation', 'Health']",Sports
43170,"['Sports', 'Recreation', 'Society', 'Shopping']",Sports
43354,"['Arts', 'Sports', 'Kids', 'Society']",Sports
43400,"['Science', 'Regional', 'Reference', 'Society']",Regional
43412,"['Adult', 'Society', 'Kids', 'Sports']",Adult
43681,"['Recreation', 'News', 'Business', 'Health']",Business
43692,"['Computers', 'Business', 'Arts', 'Sports']",Business
43729,"['Business', 'Society', 'Shopping', 'Computers']",Business
43780,"['Business', 'Computers', 'Shopping', 'Games']",Computers
43909,"['Sports', 'Recreation', 'Games', 'Arts']",Games
43935,"['Arts', 'Games', 'Society', 'Science']",Games
44033,"['Health', 'Sports', 'Society', 'Shopping']",Health
44037,"['Health', 'Society', 'Science', 'Computers']",Health
44085,"['Health', 'Science', 'Reference', 'Business']",Health
44136,"['Society', 'Health', 'Shopping', 'Home']",Society
44144,"['Computers', 'Business', 'Society', 'News']",Business
44146,"['Recreation', 'Kids', 'Home', 'Health']",Home
44161,"['Health', 'Business', 'Shopping', 'Regional']",Regional
44171,"['Home', 'Shopping', 'Recreation', 'Sports']",Home
44244,"['News', 'Shopping', 'Recreation', 'Kids']",Kids
44273,"['Sports', 'News', 'Regional', 'Health']",News
44290,"['Business', 'News', 'Computers', 'Recreation']",Business
44297,"['News', 'Computers', 'Sports', 'Shopping']",News
44302,"['Sports', 'News', 'Regional', 'Business']",Regional
44315,"['Recreation', 'Society', 'Business', 'Shopping']",Recreation
44339,"['Arts', 'Sports', 'Recreation', 'Health']",Recreation
44378,"['Recreation', 'Sports', 'Shopping', 'Home']",Recreation
44399,"['Society', 'Shopping', 'Recreation', 'News']",Recreation
44441,"['Reference', 'Health', 'Science', 'Society']",Reference
44454,"['Reference', 'Health', 'Arts', 'Society']",Reference
44455,"['Reference', 'Health', 'Arts', 'Society']",Reference
44463,"['Shopping', 'Society', 'Regional', 'Reference']",Regional
44487,"['Computers', 'Regional', 'Society', 'Shopping']",Regional
44496,"['Business', 'Shopping', 'Regional', 'Sports']",Regional
44558,"['Computers', 'Arts', 'Science', 'Health']",Science
44561,"['Business', 'Science', 'Society', 'Recreation']",Science
44591,"['Arts', 'Business', 'Sports', 'Science']",Science
44598,"['Society', 'Science', 'Business', 'Regional']",Science
44632,"['Society', 'Shopping', 'Computers', 'Business']",Shopping
44639,"['Shopping', 'Business', 'Computers', 'Arts']",Shopping
44681,"['Computers', 'Society', 'Business', 'Sports']",Society
44784,"['Business', 'Computers', 'Sports', 'Society']",Sports
44785,"['Business', 'Recreation', 'Sports', 'Shopping']",Sports
44789,"['Sports', 'Business', 'Shopping', 'Regional']",Sports
44807,"['Sports', 'Arts', 'Society', 'Recreation']",Sports
44835,"['Business', 'Sports', 'Society', 'News']",Sports
44838,"['Business', 'Society', 'Sports', 'Shopping']",Sports
44990,"['Business', 'Arts', 'Adult', 'Computers']",Adult
45222,"['Shopping', 'Arts', 'Adult', 'Sports']",Adult
45250,"['Adult', 'Recreation', 'Arts', 'Business']",Adult
45362,"['Business', 'Adult', 'Recreation', 'Sports']",Adult
45389,"['Sports', 'Arts', 'Adult', 'Recreation']",Adult
45413,"['Adult', 'Arts', 'Society', 'Computers']",Adult
45497,"['Arts', 'Sports', 'Society', 'Shopping']",Arts
45528,"['Arts', 'Shopping', 'Recreation', 'Health']",Arts
45548,"['Arts', 'Computers', 'Business', 'Sports']",Arts
45559,"['Arts', 'Sports', 'Society', 'Shopping']",Arts
45595,"['Arts', 'Sports', 'Society', 'Recreation']",Arts
45605,"['Computers', 'Recreation', 'Business', 'Arts']",Arts
45615,"['Sports', 'Arts', 'Recreation', 'Health']",Arts
45647,"['Arts', 'Sports', 'Society', 'Shopping']",Arts
45668,"['Arts', 'Sports', 'Society', 'Shopping']",Arts
45680,"['Arts', 'Sports', 'Society', 'Shopping']",Arts
45704,"['Arts', 'Sports', 'Society', 'Shopping']",Arts
45830,"['Arts', 'Shopping', 'Kids', 'Home']",Arts
45884,"['Arts', 'Society', 'Reference', 'Sports']",Arts
45892,"['Arts', 'Society', 'Reference', 'Sports']",Arts
45896,"['Shopping', 'Arts', 'Society', 'Science']",Arts
45899,"['Science', 'Arts', 'Society', 'Kids']",Arts
45902,"['Arts', 'Science', 'Sports', 'Reference']",Arts
45935,"['Arts', 'Society', 'Science', 'Computers']",Arts
45977,"['Arts', 'Business', 'Adult', 'Games']",Arts
45998,"['Recreation', 'Arts', 'News', 'Sports']",Arts
46032,"['Shopping', 'Business', 'Arts', 'News']",Arts
46057,"['Arts', 'Computers', 'Science', 'Home']",Arts
46071,"['Shopping', 'Arts', 'Society', 'Computers']",Arts
46073,"['Home', 'Arts', 'Society', 'Recreation']",Arts
46077,"['Arts', 'Shopping', 'Sports', 'Society']",Arts
46100,"['Society', 'Sports', 'Arts', 'Home']",Arts
46171,"['Arts', 'News', 'Society', 'Sports']",Arts
46191,"['Arts', 'Computers', 'Society', 'Shopping']",Arts
46203,"['Society', 'Arts', 'Kids', 'Sports']",Arts
46217,"['Arts', 'Shopping', 'Business', 'Kids']",Arts
46283,"['Arts', 'Recreation', 'Computers', 'Business']",Arts
46319,"['Arts', 'Recreation', 'Computers', 'Sports']",Arts
46327,"['Arts', 'Shopping', 'Reference', 'Health']",Arts
46352,"['Arts', 'Sports', 'Regional', 'Recreation']",Arts
46358,"['Business', 'Games', 'Recreation', 'Arts']",Arts
46361,"['Computers', 'Arts', 'Sports', 'Reference']",Arts
46376,"['Reference', 'Business', 'Arts', 'Adult']",Arts
46419,"['Arts', 'Sports', 'Regional', 'Reference']",Arts
46423,"['Arts', 'Sports', 'Recreation', 'Shopping']",Arts
46451,"['Computers', 'Arts', 'Health', 'Society']",Arts
46506,"['Arts', 'Society', 'Shopping', 'News']",Arts
46529,"['Recreation', 'Arts', 'Society', 'Sports']",Arts
46549,"['Computers', 'Arts', 'Sports', 'Society']",Arts
46566,"['Arts', 'Sports', 'Business', 'Shopping']",Arts
46590,"['Arts', 'Recreation', 'Sports', 'Health']",Arts
46620,"['Arts', 'Sports', 'Society', 'Recreation']",Arts
46684,"['Business', 'Arts', 'Sports', 'Society']",Arts
46715,"['Society', 'Arts', 'Sports', 'Recreation']",Arts
46725,"['Computers', 'Society', 'Health', 'Arts']",Arts
46754,"['News', 'Arts', 'Sports', 'Recreation']",Arts
46764,"['Recreation', 'Sports', 'Arts', 'Shopping']",Arts
46774,"['Arts', 'Sports', 'Society', 'Health']",Arts
46781,"['Shopping', 'Recreation', 'Arts', 'Society']",Arts
46790,"['Society', 'Arts', 'Recreation', 'Sports']",Arts
46796,"['Arts', 'Society', 'Science', 'Sports']",Arts
46820,"['Sports', 'Arts', 'News', 'Computers']",Arts
46847,"['Sports', 'Arts', 'Society', 'Home']",Arts
46894,"['Arts', 'Recreation', 'Business', 'Sports']",Arts
46898,"['Arts', 'Sports', 'Recreation', 'News']",Arts
46911,"['Arts', 'Sports', 'Shopping', 'Society']",Arts
46924,"['Arts', 'Society', 'Shopping', 'Science']",Arts
46962,"['Business', 'Arts', 'Society', 'Shopping']",Arts
46964,"['Reference', 'Health', 'Business', 'Arts']",Arts
46988,"['Arts', 'Society', 'Shopping', 'Sports']",Arts
47042,"['Arts', 'Computers', 'Reference', 'Recreation']",Arts
47047,"['Arts', 'Shopping', 'Business', 'Sports']",Arts
47055,"['Society', 'Arts', 'Kids', 'Sports']",Arts
47077,"['Arts', 'Recreation', 'Computers', 'Adult']",Arts
47092,"['Arts', 'Sports', 'Society', 'Shopping']",Arts
47093,"['Arts', 'Sports', 'Society', 'Shopping']",Arts
47129,"['Shopping', 'Society', 'Arts', 'News']",Arts
47213,"['Arts', 'Society', 'Recreation', 'Health']",Arts
47223,"['Arts', 'Society', 'Business', 'Shopping']",Arts
47248,"['Arts', 'Sports', 'Society', 'Shopping']",Arts
47263,"['Arts', 'Recreation', 'News', 'Games']",Arts
47297,"['Arts', 'Society', 'Computers', 'Shopping']",Arts
47318,"['Arts', 'Recreation', 'Business', 'Shopping']",Arts
47319,"['Arts', 'Recreation', 'Business', 'Society']",Arts
47361,"['Sports', 'Kids', 'Business', 'Arts']",Arts
47367,"['Arts', 'Computers', 'Society', 'Shopping']",Arts
47375,"['Society', 'Recreation', 'Computers', 'Arts']",Arts
47385,"['Business', 'Kids', 'Arts', 'Sports']",Arts
47392,"['Arts', 'Sports', 'Society', 'Recreation']",Arts
47441,"['Adult', 'Computers', 'Society', 'Arts']",Arts
47446,"['Shopping', 'Arts', 'Computers', 'Sports']",Arts
47472,"['Arts', 'Business', 'Adult', 'Shopping']",Arts
47474,"['Arts', 'Society', 'Shopping', 'Kids']",Arts
47476,"['Recreation', 'Arts', 'Business', 'Adult']",Arts
47490,"['Sports', 'News', 'Recreation', 'Games']",Recreation
47506,"['Arts', 'Recreation', 'Kids', 'Health']",Arts
47517,"['Sports', 'Recreation', 'Arts', 'Shopping']",Arts
47521,"['Arts', 'Shopping', 'Society', 'Sports']",Arts
47529,"['Arts', 'Business', 'Society', 'News']",Arts
47559,"['Arts', 'Society', 'Shopping', 'Science']",Arts
47618,"['Business', 'Sports', 'Computers', 'Science']",Business
47636,"['Business', 'Society', 'Recreation', 'Computers']",Business
47664,"['Health', 'Business', 'Sports', 'Society']",Business
47678,"['Recreation', 'Business', 'Arts', 'Sports']",Business
47686,"['Society', 'Recreation', 'Health', 'Kids']",Society
47722,"['Business', 'Health', 'Computers', 'Shopping']",Business
47747,"['Business', 'Shopping', 'Science', 'Health']",Business
47762,"['Shopping', 'Business', 'Society', 'Science']",Business
47770,"['Recreation', 'Business', 'Kids', 'Sports']",Business
47780,"['Society', 'Recreation', 'Reference', 'Business']",Business
47784,"['Business', 'Shopping', 'Recreation', 'Computers']",Business
47786,"['Business', 'Computers', 'Sports', 'Arts']",Business
47802,"['Games', 'Business', 'Recreation', 'Sports']",Business
47825,"['Business', 'Shopping', 'Home', 'Arts']",Business
47860,"['Business', 'Shopping', 'Health', 'Reference']",Business
47861,"['Society', 'Computers', 'Business', 'Shopping']",Business
47890,"['Kids', 'Business', 'Adult', 'Shopping']",Business
47891,"['Business', 'Sports', 'Games', 'Society']",Business
47893,"['Shopping', 'Society', 'Sports', 'Health']",Shopping
47914,"['Business', 'Society', 'Health', 'Arts']",Business
47916,"['Business', 'Sports', 'Shopping', 'Regional']",Business
47963,"['Business', 'Shopping', 'Sports', 'Society']",Business
47965,"['Business', 'Society', 'Kids', 'Games']",Business
47984,"['Business', 'Home', 'Society', 'Regional']",Business
48029,"['Business', 'Arts', 'Recreation', 'Adult']",Business
48037,"['Business', 'Sports', 'Society', 'Science']",Business
48057,"['Business', 'Society', 'Shopping', 'Health']",Business
48108,"['Business', 'Health', 'Computers', 'Recreation']",Business
48111,"['Shopping', 'Society', 'Business', 'Science']",Business
48194,"['Business', 'Society', 'Science', 'Shopping']",Business
48199,"['Computers', 'Business', 'Shopping', 'Recreation']",Business
48246,"['Shopping', 'Business', 'Recreation', 'Health']",Business
48278,"['Society', 'Shopping', 'Recreation', 'Business']",Business
48306,"['Computers', 'Arts', 'Business', 'Sports']",Business
48354,"['Business', 'Shopping', 'Recreation', 'Health']",Business
48359,"['Health', 'Games', 'Business', 'Computers']",Business
48365,"['Business', 'Recreation', 'Health', 'Computers']",Business
48458,"['Business', 'Computers', 'Sports', 'Shopping']",Business
48504,"['Computers', 'Recreation', 'Business', 'Sports']",Business
48520,"['Business', 'Society', 'Shopping', 'Arts']",Business
48524,"['Business', 'Shopping', 'Regional', 'Recreation']",Business
48534,"['Business', 'Arts', 'Society', 'Shopping']",Business
48540,"['Society', 'Business', 'Computers', 'Science']",Business
48626,"['Shopping', 'Science', 'Business', 'Arts']",Business
48674,"['Recreation', 'Kids', 'Health', 'Business']",Recreation
48747,"['Business', 'Sports', 'Shopping', 'Recreation']",Business
48840,"['Business', 'Arts', 'Society', 'Shopping']",Business
48880,"['Computers', 'Business', 'Society', 'Science']",Business
48891,"['Shopping', 'Business', 'Society', 'Science']",Business
48934,"['Society', 'Shopping', 'Business', 'Sports']",Business
48949,"['Business', 'Society', 'Shopping', 'Recreation']",Business
48988,"['Business', 'Shopping', 'Home', 'Society']",Business
48997,"['Business', 'Sports', 'Society', 'Recreation']",Business
49046,"['Arts', 'Shopping', 'Business', 'Kids']",Business
49068,"['Business', 'Recreation', 'Computers', 'Shopping']",Business
49117,"['Recreation', 'Business', 'Computers', 'Society']",Business
49127,"['Business', 'Health', 'Computers', 'Society']",Business
49183,"['Business', 'Sports', 'Shopping', 'Recreation']",Business
49211,"['Shopping', 'Arts', 'Business', 'Sports']",Business
49235,"['Computers', 'Business', 'Health', 'Society']",Business
49572,"['Shopping', 'Business', 'Society', 'Science']",Business
49586,"['Computers', 'Business', 'Health', 'Society']",Computers
49691,"['Arts', 'Business', 'Sports', 'Recreation']",Business
49713,"['Business', 'Sports', 'Society', 'Arts']",Business
49727,"['Business', 'Society', 'Science', 'Recreation']",Business
49734,"['Computers', 'Business', 'Society', 'Shopping']",Business
49751,"['Business', 'Society', 'Kids', 'Games']",Business
49806,"['Shopping', 'Society', 'Business', 'Sports']",Business
49914,"['Business', 'Adult', 'Computers', 'Sports']",Business
50038,"['Health', 'Business', 'Computers', 'Arts']",Business
50055,"['Business', 'Arts', 'Adult', 'Computers']",Business
50064,"['Business', 'Society', 'Recreation', 'Arts']",Business
50095,"['Computers', 'Business', 'Arts', 'Sports']",Business
50109,"['News', 'Business', 'Arts', 'Sports']",Business
50152,"['Business', 'Computers', 'Health', 'Society']",Business
50183,"['Society', 'Business', 'Arts', 'Shopping']",Business
50196,"['Arts', 'Business', 'Computers', 'Society']",Business
50317,"['Business', 'Society', 'Arts', 'Sports']",Business
50358,"['Business', 'Computers', 'Kids', 'Regional']",Business
50359,"['Business', 'Computers', 'Shopping', 'Society']",Business
50380,"['Home', 'Recreation', 'Health', 'Business']",Business
50407,"['Business', 'Regional', 'Society', 'Science']",Business
50433,"['Recreation', 'Computers', 'Business', 'Society']",Business
50495,"['Business', 'Shopping', 'Arts', 'Society']",Business
50605,"['Computers', 'Business', 'Society', 'Recreation']",Computers
50614,"['Computers', 'Recreation', 'Sports', 'Arts']",Computers
50637,"['Business', 'Computers', 'Sports', 'Society']",Computers
50662,"['Computers', 'News', 'Society', 'Science']",Computers
50694,"['Computers', 'Reference', 'Games', 'Sports']",Computers
50696,"['Computers', 'Reference', 'Games', 'Sports']",Computers
50801,"['Shopping', 'Computers', 'Society', 'Recreation']",Computers
50829,"['Recreation', 'Computers', 'Sports', 'Health']",Computers
50902,"['Shopping', 'Computers', 'Arts', 'Society']",Computers
50922,"['Business', 'Computers', 'Reference', 'Games']",Computers
50975,"['Sports', 'Computers', 'Society', 'Science']",Computers
51014,"['Computers', 'Business', 'Science', 'Sports']",Computers
51016,"['Computers', 'Business', 'Society', 'Recreation']",Computers
51046,"['Business', 'Computers', 'Recreation', 'Shopping']",Computers
51065,"['Sports', 'Shopping', 'Computers', 'Business']",Computers
51081,"['Computers', 'Science', 'Society', 'Sports']",Science
51090,"['Computers', 'Society', 'Shopping', 'Health']",Computers
51143,"['Computers', 'Kids', 'Reference', 'Arts']",Computers
51186,"['Computers', 'Sports', 'Health', 'Business']",Computers
51193,"['Computers', 'Business', 'Shopping', 'Arts']",Computers
51246,"['Computers', 'Business', 'Health', 'Science']",Computers
51251,"['Sports', 'Recreation', 'Shopping', 'Computers']",Computers
51295,"['Shopping', 'Business', 'Computers', 'Arts']",Computers
51305,"['Recreation', 'Computers', 'Kids', 'Society']",Computers
51329,"['Sports', 'Games', 'Computers', 'Society']",Computers
51361,"['Sports', 'Arts', 'Society', 'Computers']",Computers
51383,"['Society', 'Recreation', 'Kids', 'Computers']",Computers
56998,"['Recreation', 'Reference', 'Society', 'Health']",Recreation
57087,"['Arts', 'Recreation', 'Business', 'Society']",Recreation
57111,"['Games', 'Sports', 'Shopping', 'Recreation']",Recreation
57178,"['Recreation', 'Shopping', 'Computers', 'Games']",Recreation
57897,"['Arts', 'Reference', 'Recreation', 'Health']",Reference
57920,"['Reference', 'Arts', 'Games', 'Adult']",Reference
58183,"['Science', 'Health', 'Business', 'Sports']",Science
3553,"['Computers', 'Arts', 'News', 'Sports']",Arts
15551,"['Society', 'Health', 'Science', 'Shopping']",Health
16961,"['Business', 'Health', 'Shopping', 'Science']",Health
17076,"['Health', 'Society', 'Recreation', 'Arts']",Health
17078,"['Society', 'Recreation', 'Home', 'Health']",Health
17611,"['Science', 'Health', 'Arts', 'Reference']",Health
17651,"['Health', 'Sports', 'Society', 'Shopping']",Health
17897,"['Recreation', 'Computers', 'Arts', 'Health']",Health
18129,"['Home', 'Business', 'Society', 'Shopping']",Home
18589,"['Home', 'Shopping', 'Society', 'Computers']",Home
19145,"['Kids', 'Arts', 'Sports', 'Society']",Kids
19170,"['Arts', 'Sports', 'Kids', 'Society']",Kids
19361,"['Recreation', 'Kids', 'Sports', 'Society']",Kids
19409,"['Recreation', 'Kids', 'Sports', 'Society']",Recreation
19526,"['Kids', 'Recreation', 'News', 'Games']",Kids
19574,"['Kids', 'Recreation', 'News', 'Computers']",Kids
19576,"['Kids', 'Business', 'Recreation', 'Society']",Kids
19668,"['Sports', 'Recreation', 'Kids', 'Society']",Kids
19684,"['Home', 'Kids', 'Shopping', 'Business']",Kids
19820,"['Recreation', 'Kids', 'Arts', 'Health']",Kids
19987,"['Shopping', 'Recreation', 'Society', 'News']",News
20045,"['News', 'Business', 'Shopping', 'Society']",News
20096,"['Shopping', 'Recreation', 'News', 'Business']",News
20818,"['News', 'Sports', 'Society', 'Shopping']",News
20958,"['Business', 'News', 'Arts', 'Science']",News
