ref id,Predicted,Actual
47100,"['Arts', 'Recreation', 'Business', 'Sports']",Shopping
47385,"['Business', 'Computers', 'Shopping', 'Health']",Arts
47420,"['Business', 'Shopping', 'Computers', 'Science']",Arts
47435,"['Computers', 'Business', 'Recreation', 'Society']",Arts
47490,"['Arts', 'Kids', 'Shopping', 'Business']",Recreation
47575,"['Health', 'Business', 'Shopping', 'Science']",Arts
47743,"['Recreation', 'Computers', 'Sports', 'Society']",Business
47773,"['Adult', 'Shopping', 'Society', 'Games']",Business
48050,"['Business', 'Science', 'Computers', 'Regional']",Society
48814,"['Recreation', 'Shopping', 'Computers', 'Society']",Business
49117,"['Computers', 'Society', 'Sports', 'Recreation']",Business
49276,"['Society', 'Arts', 'Computers', 'Science']",Business
49846,"['Arts', 'Computers', 'Society', 'Kids']",Business
49951,"['Adult', 'Computers', 'Society', 'Games']",Business
51033,"['Society', 'Sports', 'Recreation', 'Shopping']",Computers
57207,"['Health', 'Society', 'Business', 'Computers']",Recreation
57857,"['Computers', 'Business', 'Recreation', 'Health']",Reference
58058,"['Arts', 'Computers', 'Recreation', 'Society']",Regional
58120,"['Computers', 'Recreation', 'Society', 'Arts']",Regional
58183,"['Computers', 'Arts', 'Recreation', 'Sports']",Science
58187,"['Computers', 'Recreation', 'Society', 'Business']",Science
13413,"['Shopping', 'Business', 'Science', 'Arts']",Computers
14311,"['Shopping', 'Business', 'Arts', 'Science']",Games
15551,"['Shopping', 'Business', 'Arts', 'Science']",Health
15667,"['Shopping', 'Business', 'Arts', 'Science']",Health
17078,"['Society', 'Recreation', 'Games', 'Business']",Health
17920,"['Shopping', 'Business', 'Arts', 'Science']",Health
17957,"['Shopping', 'Business', 'Science', 'Computers']",Health
18047,"['Science', 'Home', 'Shopping', 'Business']",Society
18129,"['Shopping', 'Business', 'Arts', 'Science']",Home
18521,"['Arts', 'Society', 'Recreation', 'Computers']",Home
18721,"['Shopping', 'Business', 'Arts', 'Science']",Home
19255,"['Health', 'Science', 'Home', 'Reference']",Kids
19390,"['Science', 'Business', 'Health', 'Society']",Kids
19603,"['Kids', 'Business', 'News', 'Science']",Sports
19668,"['Sports', 'Shopping', 'Business', 'Science']",Kids
19684,"['Shopping', 'Business', 'Arts', 'Science']",Kids
19987,"['Society', 'Shopping', 'Business', 'Arts']",News
20045,"['Shopping', 'Business', 'Arts', 'Science']",News
20140,"['Shopping', 'Business', 'Arts', 'Computers']",News
20976,"['Business', 'Shopping', 'Regional', 'Arts']",News
21035,"['News', 'Regional', 'Business', 'Science']",Society
21307,"['Regional', 'Shopping', 'Business', 'Science']",News
21379,"['Sports', 'Recreation', 'Kids', 'Games']",News
21405,"['Shopping', 'Business', 'Arts', 'Sports']",News
21406,"['Recreation', 'Health', 'Computers', 'Arts']",News
21480,"['Shopping', 'Business', 'Science', 'Arts']",News
21502,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
21712,"['Sports', 'Shopping', 'Regional', 'Business']",Recreation
21801,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
21946,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
21950,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
22035,"['Shopping', 'Business', 'Arts', 'Health']",Recreation
22160,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
22161,"['Computers', 'Business', 'Science', 'Reference']",Recreation
22182,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
22267,"['Arts', 'Kids', 'Reference', 'News']",Recreation
22394,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
22539,"['Business', 'Shopping', 'Computers', 'Arts']",Recreation
22729,"['Shopping', 'Home', 'Arts', 'Business']",Recreation
22807,"['Business', 'Science', 'Health', 'Society']",Recreation
22836,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
23048,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
23061,"['Shopping', 'News', 'Arts', 'Reference']",Recreation
23086,"['Adult', 'Arts', 'News', 'Regional']",Recreation
23138,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
23346,"['Recreation', 'Reference', 'Science', 'Health']",Society
23438,"['Reference', 'Arts', 'Science', 'Recreation']",Society
23514,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
23744,"['Recreation', 'News', 'Health', 'Reference']",Society
23995,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
24024,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
24136,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
24149,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
24227,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
24443,"['Science', 'Computers', 'Reference', 'News']",Recreation
24492,"['Business', 'News', 'Regional', 'Science']",Recreation
24516,"['Science', 'News', 'Reference', 'Regional']",Recreation
24596,"['Shopping', 'Regional', 'Business', 'Reference']",Recreation
24675,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
24715,"['Shopping', 'Business', 'Science', 'Arts']",Recreation
24912,"['Shopping', 'Business', 'Science', 'Society']",Recreation
25288,"['News', 'Arts', 'Recreation', 'Business']",Reference
25304,"['Reference', 'Science', 'News', 'Regional']",Society
25334,"['Shopping', 'Business', 'Arts', 'Science']",Reference
25376,"['Shopping', 'Business', 'Science', 'Arts']",Reference
25382,"['Computers', 'Arts', 'Recreation', 'Society']",Reference
25460,"['Recreation', 'Home', 'Kids', 'Science']",Reference
25480,"['Recreation', 'Science', 'Health', 'Shopping']",Reference
25514,"['Health', 'Science', 'News', 'Computers']",Reference
25536,"['Shopping', 'Business', 'Arts', 'Science']",Reference
25593,"['Shopping', 'Business', 'Science', 'Arts']",Reference
25625,"['Shopping', 'Business', 'Arts', 'Science']",Reference
25628,"['Business', 'Recreation', 'Science', 'Computers']",Reference
25732,"['Recreation', 'Arts', 'News', 'Business']",Reference
25854,"['Business', 'Shopping', 'Science', 'Computers']",Reference
25863,"['Business', 'Computers', 'News', 'Arts']",Reference
25905,"['Business', 'News', 'Computers', 'Shopping']",Reference
25985,"['Business', 'Health', 'Science', 'Society']",Reference
26039,"['Health', 'Society', 'Science', 'Recreation']",Reference
26047,"['Computers', 'Arts', 'Business', 'Recreation']",Reference
26088,"['Recreation', 'Health', 'Business', 'Arts']",Reference
26092,"['Shopping', 'Business', 'Arts', 'Science']",Reference
26129,"['Reference', 'Kids', 'Arts', 'Regional']",Shopping
26273,"['Business', 'Science', 'Shopping', 'Sports']",Reference
26285,"['Reference', 'Arts', 'News', 'Kids']",Shopping
26525,"['Shopping', 'Business', 'Arts', 'Science']",Reference
26539,"['Arts', 'Recreation', 'Science', 'Games']",Reference
26573,"['Society', 'Sports', 'Business', 'Arts']",Reference
26613,"['Sports', 'Games', 'Kids', 'News']",Regional
26647,"['Business', 'Home', 'Shopping', 'Reference']",Regional
26655,"['Business', 'News', 'Computers', 'Arts']",Regional
26661,"['Business', 'News', 'Sports', 'Recreation']",Regional
26667,"['Shopping', 'Home', 'Business', 'Recreation']",Regional
26692,"['Sports', 'Shopping', 'Science', 'Business']",Regional
26744,"['Regional', 'News', 'Science', 'Business']",Society
26749,"['Business', 'Recreation', 'Computers', 'Arts']",Regional
26754,"['Shopping', 'Business', 'Arts', 'Science']",Regional
26762,"['Shopping', 'Business', 'Arts', 'Society']",Regional
26765,"['Business', 'Science', 'Health', 'Shopping']",Regional
26818,"['Shopping', 'Business', 'Recreation', 'Home']",Regional
26842,"['Health', 'Business', 'Reference', 'News']",Regional
26861,"['Recreation', 'Computers', 'Business', 'Arts']",Regional
26870,"['Recreation', 'Business', 'Computers', 'Arts']",Regional
26942,"['Shopping', 'Business', 'Arts', 'Science']",Regional
27486,"['Shopping', 'Recreation', 'Computers', 'Business']",Science
27612,"['News', 'Shopping', 'Business', 'Regional']",Science
27687,"['Kids', 'Games', 'Arts', 'Recreation']",Science
27907,"['Business', 'Society', 'Computers', 'Sports']",Science
27948,"['Shopping', 'Business', 'Arts', 'Computers']",Science
28137,"['Business', 'Shopping', 'Recreation', 'Health']",Science
28220,"['Computers', 'Business', 'Arts', 'Recreation']",Science
28241,"['Recreation', 'Arts', 'Shopping', 'Business']",Science
28351,"['Business', 'Shopping', 'Recreation', 'Arts']",Science
28458,"['Arts', 'News', 'Health', 'Regional']",Science
28473,"['News', 'Sports', 'Business', 'Society']",Science
28483,"['Computers', 'Arts', 'Society', 'Recreation']",Science
28658,"['Shopping', 'Business', 'Society', 'Arts']",Science
28661,"['Recreation', 'Business', 'Arts', 'Computers']",Science
28766,"['Computers', 'Recreation', 'Adult', 'Health']",Science
28786,"['Computers', 'Recreation', 'Adult', 'Health']",Science
29028,"['Sports', 'News', 'Games', 'Arts']",Science
29049,"['Computers', 'Arts', 'Recreation', 'Business']",Science
29137,"['Computers', 'Business', 'Recreation', 'Arts']",Science
29414,"['Recreation', 'Arts', 'Games', 'Home']",Shopping
29511,"['Recreation', 'Business', 'Health', 'Home']",Shopping
29522,"['Arts', 'Business', 'Computers', 'Recreation']",Shopping
29724,"['Business', 'Home', 'Recreation', 'News']",Shopping
29838,"['Business', 'Recreation', 'Society', 'Sports']",Shopping
29989,"['Computers', 'Arts', 'News', 'Society']",Shopping
30312,"['Society', 'Arts', 'Computers', 'Recreation']",Shopping
30467,"['Society', 'Arts', 'Sports', 'Recreation']",Shopping
30471,"['Arts', 'Adult', 'Society', 'Recreation']",Shopping
30799,"['Recreation', 'Business', 'Sports', 'Society']",Shopping
30866,"['Health', 'Society', 'Computers', 'Sports']",Shopping
30912,"['Home', 'Business', 'Society', 'Health']",Shopping
31222,"['Society', 'Health', 'Business', 'Sports']",Shopping
31285,"['Computers', 'Society', 'Business', 'Health']",Shopping
31951,"['Business', 'Recreation', 'Science', 'Reference']",Shopping
32055,"['Arts', 'Computers', 'Society', 'Recreation']",Shopping
32214,"['Recreation', 'Business', 'Society', 'Sports']",Shopping
32452,"['Business', 'Recreation', 'Computers', 'Society']",Shopping
32697,"['Society', 'Health', 'Kids', 'Home']",Shopping
32884,"['Computers', 'Business', 'Sports', 'Society']",Shopping
33064,"['Sports', 'Society', 'Arts', 'Recreation']",Shopping
33385,"['Computers', 'Society', 'Arts', 'Recreation']",Shopping
33469,"['Games', 'Kids', 'Sports', 'Computers']",Shopping
33513,"['Kids', 'Society', 'Games', 'Arts']",Shopping
34584,"['Shopping', 'Business', 'Computers', 'Arts']",Society
34613,"['Shopping', 'Business', 'Arts', 'Science']",Society
34858,"['Shopping', 'Business', 'Arts', 'Computers']",Society
35492,"['Shopping', 'Business', 'Arts', 'Science']",Society
35872,"['Sports', 'Arts', 'Shopping', 'Recreation']",Society
35918,"['Shopping', 'Business', 'Science', 'Arts']",Society
35978,"['Shopping', 'Business', 'Science', 'Arts']",Society
36069,"['Business', 'Shopping', 'Health', 'Arts']",Society
36187,"['Shopping', 'Business', 'Science', 'Health']",Society
36322,"['Business', 'Shopping', 'Sports', 'Recreation']",Society
36328,"['Business', 'Computers', 'Shopping', 'Arts']",Society
36364,"['Shopping', 'Business', 'Arts', 'Science']",Society
36643,"['Arts', 'Adult', 'Shopping', 'Sports']",Society
36687,"['Arts', 'Shopping', 'Kids', 'Sports']",Society
36689,"['Shopping', 'Business', 'Arts', 'Health']",Society
36892,"['Shopping', 'Business', 'Arts', 'Science']",Society
36927,"['Shopping', 'Business', 'Arts', 'Science']",Society
37036,"['Computers', 'Business', 'Recreation', 'Sports']",Society
37201,"['Shopping', 'Business', 'Arts', 'Science']",Society
37238,"['Shopping', 'Arts', 'Sports', 'Recreation']",Society
37288,"['Business', 'Computers', 'Arts', 'Kids']",Society
37700,"['Recreation', 'Arts', 'Games', 'Computers']",Society
38209,"['Science', 'Society', 'Reference', 'Computers']",Sports
38947,"['Shopping', 'Business', 'Arts', 'Science']",Sports
39034,"['Shopping', 'Business', 'Arts', 'Science']",Sports
40192,"['Reference', 'Society', 'Arts', 'Health']",Sports
40990,"['Business', 'Recreation', 'Reference', 'Society']",Sports
41023,"['Shopping', 'Business', 'Arts', 'Science']",Sports
41043,"['Shopping', 'Business', 'Recreation', 'Society']",Sports
41364,"['Shopping', 'Business', 'Arts', 'Science']",Sports
41746,"['Business', 'Computers', 'Science', 'Health']",Sports
41827,"['Computers', 'Recreation', 'Business', 'Shopping']",Sports
41862,"['Shopping', 'Business', 'Arts', 'Science']",Sports
42496,"['Shopping', 'Business', 'Arts', 'Science']",Sports
43337,"['Society', 'Computers', 'Health', 'Business']",Sports
43388,"['Society', 'Computers', 'Kids', 'Sports']",Games
43407,"['Society', 'Business', 'Science', 'Computers']",Reference
43453,"['Arts', 'Computers', 'Society', 'Recreation']",Adult
43496,"['Arts', 'Sports', 'Recreation', 'Society']",Adult
43548,"['News', 'Science', 'Shopping', 'Business']",Arts
43549,"['Business', 'Home', 'News', 'Society']",Arts
43552,"['Arts', 'Computers', 'Society', 'Kids']",Regional
43556,"['Regional', 'Arts', 'Business', 'Shopping']",Computers
43714,"['Health', 'Home', 'Society', 'Kids']",Business
43734,"['Business', 'Shopping', 'Home', 'Society']",Regional
43767,"['Computers', 'Business', 'Society', 'Recreation']",Regional
43781,"['Reference', 'Shopping', 'Business', 'Science']",Computers
43782,"['Shopping', 'Business', 'Arts', 'Science']",Computers
43916,"['Business', 'Kids', 'Computers', 'Society']",Regional
43946,"['Kids', 'Arts', 'Shopping', 'Sports']",Games
44093,"['Computers', 'Society', 'Kids', 'Business']",Health
44228,"['Society', 'Arts', 'Shopping', 'Health']",Kids
44263,"['Society', 'Business', 'Sports', 'Computers']",Regional
44489,"['Society', 'Recreation', 'Sports', 'Computers']",Regional
45109,"['Arts', 'Society', 'Home', 'News']",Adult
45379,"['Recreation', 'Sports', 'Society', 'Arts']",Adult
45462,"['Society', 'Computers', 'Games', 'Arts']",Kids
45517,"['Society', 'Recreation', 'Sports', 'Kids']",Arts
45638,"['Arts', 'Shopping', 'Business', 'Science']",Kids
52561,"['Sports', 'Society', 'Business', 'Shopping']",Computers
52896,"['Society', 'Computers', 'Arts', 'Sports']",Games
52976,"['Business', 'Shopping', 'Health', 'Society']",Games
53145,"['Computers', 'Business', 'Society', 'Sports']",Games
53397,"['Recreation', 'Computers', 'Sports', 'Society']",Games
53555,"['Sports', 'Society', 'Computers', 'Recreation']",Games
53578,"['Society', 'Sports', 'Computers', 'Recreation']",Games
53907,"['Computers', 'Recreation', 'Society', 'Sports']",Health
54071,"['Society', 'Recreation', 'Computers', 'Sports']",Health
54194,"['Computers', 'Recreation', 'Arts', 'Society']",Health
54387,"['Computers', 'Recreation', 'Arts', 'Society']",Health
54576,"['Computers', 'Recreation', 'Arts', 'Society']",Health
54682,"['Computers', 'Society', 'Arts', 'Business']",Health
54885,"['Computers', 'Recreation', 'Business', 'Arts']",Health
54979,"['Computers', 'Society', 'Business', 'Arts']",Health
55102,"['Arts', 'Business', 'Computers', 'Society']",Health
55419,"['Society', 'Computers', 'Recreation', 'Arts']",Health
55429,"['Recreation', 'Arts', 'Computers', 'Business']",Health
55777,"['Computers', 'Recreation', 'Science', 'Kids']",Home
56235,"['Society', 'Sports', 'Recreation', 'Arts']",Kids
56255,"['Computers', 'Arts', 'Society', 'Recreation']",Kids
56340,"['Sports', 'Health', 'Computers', 'Shopping']",Kids
56709,"['Society', 'Sports', 'Recreation', 'Arts']",News
56715,"['Sports', 'Arts', 'Society', 'Recreation']",News
56779,"['Computers', 'Arts', 'Recreation', 'Society']",News
56837,"['Arts', 'Society', 'Recreation', 'Computers']",News
56853,"['Computers', 'Recreation', 'Arts', 'Society']",News
56930,"['Society', 'Recreation', 'Sports', 'Computers']",News
1657,"['Arts', 'Reference', 'Science', 'Kids']",Society
2539,"['Arts', 'News', 'Reference', 'Science']",Adult
2543,"['Business', 'Recreation', 'Adult', 'Health']",Shopping
2694,"['Recreation', 'Games', 'Computers', 'Arts']",Adult
2735,"['Recreation', 'Health', 'Home', 'Business']",Adult
3004,"['Health', 'Business', 'Science', 'Recreation']",Arts
3043,"['Arts', 'Reference', 'Science', 'Recreation']",Kids
3442,"['Business', 'Recreation', 'Shopping', 'Society']",Arts
3993,"['Business', 'Health', 'Computers', 'Science']",Arts
4170,"['Arts', 'Science', 'Recreation', 'Computers']",Games
4283,"['Science', 'Computers', 'Reference', 'Business']",Arts
4383,"['Recreation', 'Arts', 'Computers', 'Kids']",Reference
4802,"['Recreation', 'Arts', 'Reference', 'Computers']",News
5221,"['Computers', 'Business', 'Reference', 'Science']",Shopping
5512,"['Recreation', 'Business', 'Reference', 'Computers']",Arts
67,"['Adult', 'Science', 'Health', 'News']",Society
85,"['Arts', 'Recreation', 'Kids', 'Reference']",Adult
174,"['Business', 'Health', 'Arts', 'Reference']",Regional
205,"['Arts', 'News', 'Recreation', 'Games']",Society
256,"['Home', 'Business', 'Health', 'Kids']",Regional
265,"['Business', 'Shopping', 'Science', 'Computers']",Regional
284,"['Recreation', 'Science', 'Health', 'Computers']",Business
318,"['Business', 'News', 'Computers', 'Recreation']",Regional
329,"['Business', 'Recreation', 'Kids', 'Computers']",Regional
352,"['Business', 'Kids', 'Games', 'Arts']",Sports
362,"['Shopping', 'Business', 'Arts', 'Science']",Computers
366,"['Reference', 'Shopping', 'Business', 'Science']",Computers
394,"['Business', 'Arts', 'Recreation', 'Home']",Computers
430,"['Shopping', 'Business', 'Arts', 'Science']",Computers
446,"['Games', 'Kids', 'Computers', 'Business']",Sports
491,"['Business', 'Shopping', 'Computers', 'Society']",Games
703,"['Home', 'Shopping', 'Business', 'Arts']",Regional
716,"['Business', 'Computers', 'Shopping', 'Arts']",Home
756,"['Shopping', 'Business', 'Arts', 'Science']",Home
792,"['Reference', 'Science', 'Health', 'Computers']",Home
798,"['Business', 'Shopping', 'Health', 'Arts']",Home
822,"['Science', 'Regional', 'Business', 'Shopping']",Kids
839,"['Kids', 'Games', 'Arts', 'Recreation']",Computers
843,"['Shopping', 'Business', 'Arts', 'Science']",Kids
847,"['Kids', 'Shopping', 'Business', 'Science']",Recreation
856,"['Science', 'Kids', 'Shopping', 'Business']",Reference
869,"['Business', 'Computers', 'Science', 'Reference']",Kids
889,"['Arts', 'Recreation', 'News', 'Computers']",Kids
923,"['Reference', 'Business', 'News', 'Recreation']",Society
929,"['Kids', 'Arts', 'Recreation', 'News']",Society
975,"['Shopping', 'Business', 'Regional', 'Arts']",News
1010,"['Business', 'Society', 'Reference', 'Science']",News
1026,"['Business', 'Health', 'Arts', 'Computers']",News
1124,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
1139,"['Shopping', 'Business', 'Arts', 'Science']",Recreation
1187,"['Home', 'Society', 'Shopping', 'Business']",Recreation
1256,"['Business', 'Arts', 'Recreation', 'Kids']",Reference
1267,"['Reference', 'Science', 'Arts', 'News']",Business
1288,"['Business', 'Computers', 'Arts', 'Recreation']",Reference
1379,"['Business', 'Home', 'Computers', 'Recreation']",Regional
1454,"['Science', 'Regional', 'News', 'Society']",Reference
1461,"['Health', 'Business', 'Reference', 'Home']",Science
1623,"['News', 'Kids', 'Arts', 'Adult']",Society
1626,"['Recreation', 'Games', 'Adult', 'Reference']",Society
1627,"['Recreation', 'Reference', 'Arts', 'News']",Society
1628,"['Regional', 'Shopping', 'Business', 'Science']",Society
1629,"['Computers', 'News', 'Science', 'Business']",Regional
1635,"['Business', 'Regional', 'Science', 'Health']",Society
1638,"['Business', 'Science', 'Society', 'Recreation']",Regional
1653,"['Business', 'Computers', 'Home', 'Reference']",Society
1717,"['Reference', 'Business', 'Recreation', 'Regional']",Society
1724,"['Shopping', 'Business', 'Arts', 'Science']",Sports
1735,"['Shopping', 'Business', 'Arts', 'Science']",Sports
1771,"['Games', 'Arts', 'News', 'Recreation']",Sports
1793,"['Recreation', 'Arts', 'Games', 'Computers']",Sports
1800,"['Shopping', 'Business', 'Arts', 'Science']",Sports
1823,"['Arts', 'Kids', 'Computers', 'Business']",Sports
1825,"['Shopping', 'Business', 'Arts', 'Science']",Sports
1836,"['Shopping', 'Business', 'Arts', 'Science']",Sports
1856,"['Business', 'Recreation', 'Arts', 'Computers']",Adult
1868,"['Arts', 'News', 'Reference', 'Regional']",Adult
1906,"['Computers', 'Arts', 'Recreation', 'News']",Adult
1912,"['Shopping', 'Business', 'Arts', 'Science']",Adult
1939,"['News', 'Computers', 'Reference', 'Arts']",Adult
1976,"['Arts', 'News', 'Recreation', 'Society']",Adult
2036,"['Recreation', 'Arts', 'Computers', 'Science']",Adult
2251,"['Shopping', 'Business', 'Arts', 'Science']",Adult
2296,"['Health', 'Home', 'Business', 'Kids']",Adult
2301,"['Shopping', 'Business', 'Arts', 'Science']",Adult
2330,"['Shopping', 'Business', 'Arts', 'Science']",Adult
2342,"['Shopping', 'Business', 'Arts', 'Science']",Adult
2357,"['Recreation', 'Games', 'Arts', 'Computers']",Adult
2360,"['Arts', 'Recreation', 'Kids', 'Reference']",Adult
2399,"['Shopping', 'Business', 'Health', 'Sports']",Adult
2411,"['Computers', 'Business', 'Arts', 'Recreation']",Adult
2449,"['Shopping', 'Business', 'Arts', 'Science']",Adult
2525,"['Shopping', 'Business', 'Science', 'Home']",Adult
2583,"['Shopping', 'Business', 'Recreation', 'Arts']",Adult
2606,"['Shopping', 'Business', 'Arts', 'Science']",Adult
2622,"['Shopping', 'Business', 'Science', 'Computers']",Adult
2625,"['Recreation', 'Arts', 'Business', 'Reference']",Adult
2634,"['Recreation', 'Games', 'Arts', 'Computers']",Adult
2647,"['Business', 'Health', 'Recreation', 'Arts']",Adult
2667,"['Recreation', 'Arts', 'Shopping', 'Society']",Adult
3016,"['Recreation', 'Arts', 'Business', 'Computers']",Reference
3094,"['Recreation', 'Arts', 'Science', 'Computers']",Kids
3194,"['Shopping', 'Computers', 'Business', 'Science']",Arts
3246,"['Arts', 'Shopping', 'Business', 'Science']",Kids
3286,"['Shopping', 'Business', 'Recreation', 'Science']",Arts
3417,"['Shopping', 'Business', 'Computers', 'Science']",Arts
3493,"['Adult', 'Recreation', 'Society', 'Science']",Arts
3494,"['Recreation', 'Business', 'News', 'Science']",Arts
3522,"['Home', 'Recreation', 'Arts', 'Business']",Science
3584,"['Health', 'Recreation', 'Adult', 'Business']",Arts
3801,"['Computers', 'Adult', 'Reference', 'News']",Arts
4736,"['Recreation', 'Computers', 'Games', 'Kids']",Arts
5678,"['Business', 'Computers', 'Science', 'Recreation']",Arts
5896,"['Reference', 'Society', 'Arts', 'Kids']",Recreation
5932,"['Computers', 'Business', 'Shopping', 'Science']",Arts
6173,"['Business', 'Shopping', 'Science', 'News']",Society
6297,"['Business', 'Shopping', 'Science', 'Arts']",Sports
6335,"['Recreation', 'News', 'Arts', 'Games']",Business
6511,"['Recreation', 'News', 'Arts', 'Adult']",Business
6726,"['Arts', 'Kids', 'Home', 'News']",Business
6733,"['Arts', 'Shopping', 'News', 'Recreation']",Business
7119,"['Computers', 'Recreation', 'Society', 'Sports']",Business
8024,"['Business', 'Shopping', 'Science', 'Arts']",Regional
8030,"['Business', 'Society', 'Shopping', 'Science']",Regional
8110,"['Business', 'Science', 'Health', 'Reference']",Home
8144,"['Recreation', 'Science', 'Health', 'Arts']",Business
8244,"['Computers', 'Health', 'Science', 'Recreation']",Business
8267,"['Business', 'Computers', 'Health', 'Recreation']",Society
8761,"['Science', 'Computers', 'Health', 'Recreation']",Business
8915,"['Business', 'Computers', 'Science', 'Reference']",Society
8919,"['Business', 'Computers', 'Home', 'Reference']",Regional
9115,"['Recreation', 'Computers', 'Society', 'Sports']",Business
9580,"['News', 'Health', 'Science', 'Reference']",Business
9582,"['News', 'Regional', 'Science', 'Sports']",Business
9725,"['Home', 'Adult', 'Recreation', 'Kids']",Business
9767,"['Home', 'Health', 'Kids', 'Arts']",Business
9843,"['Arts', 'Reference', 'Kids', 'Society']",Business
10059,"['Society', 'Health', 'News', 'Science']",Business
10062,"['Adult', 'Health', 'Home', 'Computers']",Business
10630,"['Shopping', 'Games', 'Recreation', 'Society']",Business
11195,"['Health', 'Science', 'Recreation', 'Business']",Computers
11207,"['Science', 'Reference', 'Health', 'News']",Computers
11501,"['Shopping', 'Business', 'Arts', 'Science']",Computers
11525,"['Shopping', 'Business', 'Arts', 'Health']",Computers
11675,"['Shopping', 'Business', 'Arts', 'Science']",Computers
11706,"['News', 'Business', 'Regional', 'Reference']",Computers
11756,"['Shopping', 'Business', 'Arts', 'Health']",Computers
