ref id,Predicted,Actual
46930,"['Arts', 'Business', 'Games']",Arts
47118,"['Arts', 'Business', 'Recreation']",Arts
48141,"['Business', 'Shopping', 'Computers']",Business
48168,"['Business', 'Arts', 'Health']",Business
48187,"['Business', 'Shopping', 'Sports']",Business
48208,"['Sports', 'Shopping', 'Business']",Business
48223,"['Business', 'Arts', 'Shopping']",Business
48252,"['Shopping', 'Business', 'Computers']",Business
48267,"['Shopping', 'Business', 'Arts']",Business
48282,"['Health', 'Shopping', 'Business']",Business
48323,"['Business', 'Computers', 'Society']",Business
48330,"['Business', 'Sports', 'Science']",Business
48366,"['Business', 'Games', 'Society']",Business
48368,"['Business', 'Computers', 'Shopping']",Business
48432,"['Business', 'Computers', 'Society']",Business
48440,"['Business', 'Sports', 'Health']",Business
48445,"['Computers', 'Business', 'Health']",Business
48473,"['Business', 'Computers', 'Kids']",Business
48506,"['Business', 'Arts', 'Kids']",Business
48507,"['Business', 'Arts', 'Sports']",Business
48519,"['Computers', 'Business', 'Science']",Business
48532,"['Business', 'Science', 'Computers']",Business
48536,"['Business', 'Science', 'Computers']",Business
48557,"['Business', 'Computers', 'Science']",Business
48566,"['Business', 'Science', 'Society']",Business
48585,"['Computers', 'Business', 'Science']",Business
48589,"['Business', 'Computers', 'Science']",Business
48591,"['Shopping', 'Business', 'Computers']",Shopping
48597,"['Computers', 'Business', 'Regional']",Business
48613,"['Business', 'Health', 'Computers']",Business
48630,"['Business', 'Society', 'Computers']",Business
48657,"['Business', 'News', 'Society']",Business
48664,"['Business', 'Shopping', 'Arts']",Business
48717,"['Business', 'Regional', 'Science']",Business
48724,"['Business', 'Home', 'Society']",Business
48753,"['Business', 'Shopping', 'Science']",Business
48772,"['Business', 'Society', 'Recreation']",Business
48789,"['Business', 'Science', 'Computers']",Business
48792,"['Computers', 'Business', 'Science']",Business
48851,"['Business', 'Computers', 'Shopping']",Business
48871,"['Business', 'Regional', 'Reference']",Business
48872,"['Business', 'Society', 'Home']",Business
48877,"['Business', 'Society', 'Computers']",Business
48915,"['Business', 'Regional', 'Society']",Business
48960,"['Business', 'Arts', 'Society']",Business
49006,"['Shopping', 'Business', 'Science']",Business
49022,"['Business', 'Computers', 'Regional']",Business
49024,"['Business', 'Health', 'Recreation']",Business
49037,"['Business', 'Science', 'Health']",Business
49043,"['Health', 'Business', 'Regional']",Business
49075,"['Business', 'Computers', 'Regional']",Business
49091,"['Business', 'Science', 'Shopping']",Business
49101,"['Recreation', 'Shopping', 'Business']",Business
49128,"['Shopping', 'Business', 'Regional']",Business
49151,"['Business', 'Arts', 'Computers']",Business
49213,"['Business', 'Computers', 'Health']",Business
49229,"['Business', 'Society', 'Computers']",Business
49230,"['Business', 'Arts', 'Society']",Business
49253,"['Business', 'Society', 'Recreation']",Business
49260,"['Business', 'Shopping', 'Arts']",Business
49271,"['Business', 'Science', 'Shopping']",Business
49346,"['Business', 'Health', 'Computers']",Business
49358,"['Business', 'Health', 'Science']",Business
49362,"['Business', 'Science', 'Computers']",Business
49368,"['Business', 'Society', 'Science']",Business
49390,"['Business', 'Society', 'Shopping']",Business
49408,"['Business', 'Regional', 'Computers']",Business
49422,"['Business', 'Shopping', 'Kids']",Business
49435,"['Business', 'Home', 'News']",Business
49444,"['Business', 'Health', 'Computers']",Business
49490,"['Business', 'Shopping', 'Computers']",Business
49515,"['Business', 'Computers', 'Shopping']",Business
49545,"['Science', 'Computers', 'Business']",Business
51543,"['Business', 'Shopping', 'Computers']",Computers
51555,"['Business', 'Computers', 'Shopping']",Computers
51614,"['Computers', 'Society', 'Kids']",Computers
51647,"['Computers', 'Business', 'Shopping']",Computers
51665,"['Business', 'Computers', 'Arts']",Computers
51691,"['Computers', 'Business', 'Society']",Computers
51694,"['Business', 'Computers', 'Shopping']",Computers
51699,"['Computers', 'Business', 'Society']",Computers
51743,"['Computers', 'Business', 'Society']",Computers
51795,"['Computers', 'Business', 'Arts']",Computers
51828,"['Computers', 'Shopping', 'Arts']",Computers
51829,"['Computers', 'Games', 'Shopping']",Computers
51923,"['Computers', 'Business', 'Society']",Computers
51947,"['Computers', 'Business', 'Science']",Computers
51959,"['Computers', 'Business', 'Science']",Computers
52060,"['Computers', 'Business', 'Society']",Computers
52125,"['Computers', 'Sports', 'Business']",Computers
52147,"['Computers', 'Sports', 'Kids']",Computers
52169,"['Computers', 'Business', 'Science']",Computers
52250,"['Computers', 'Business', 'Society']",Computers
52280,"['Business', 'Computers', 'Shopping']",Computers
52334,"['Computers', 'Business', 'Shopping']",Computers
52337,"['Computers', 'Business', 'Science']",Computers
52374,"['Computers', 'Business', 'Shopping']",Computers
52405,"['Computers', 'Business', 'Science']",Computers
52414,"['Business', 'Computers', 'Science']",Computers
52427,"['Computers', 'Business', 'Shopping']",Computers
52449,"['Computers', 'Business', 'Society']",Computers
52457,"['Computers', 'Business', 'Society']",Computers
52514,"['Computers', 'Business', 'Society']",Computers
52534,"['Computers', 'Business', 'Society']",Computers
52564,"['Business', 'Health', 'Computers']",Computers
52580,"['Computers', 'Science', 'Society']",Computers
52593,"['Computers', 'Kids', 'Arts']",Computers
52650,"['Computers', 'Arts', 'Business']",Computers
58230,"['Science', 'Society', 'Business']",Science
4053,"['Arts', 'Home', 'Computers']",Arts
37290,"['Society', 'Sports', 'Business']",Society
37301,"['Society', 'Shopping', 'Reference']",Society
37517,"['Society', 'Kids', 'Business']",Society
37919,"['Society', 'Computers', 'Arts']",Society
37932,"['Society', 'Business', 'Computers']",Society
38254,"['Sports', 'Business', 'Computers']",Sports
38304,"['Sports', 'Kids', 'Society']",Sports
38330,"['Sports', 'Regional', 'News']",Sports
38405,"['Sports', 'Arts', 'Kids']",Sports
38436,"['Sports', 'Shopping', 'Society']",Sports
38447,"['Sports', 'Games', 'Kids']",Sports
38466,"['Sports', 'News', 'Business']",Sports
38496,"['Sports', 'News', 'Business']",Sports
38674,"['Sports', 'Games', 'Shopping']",Sports
38803,"['Sports', 'Arts', 'Business']",Sports
38868,"['Sports', 'Arts', 'Shopping']",Sports
39085,"['Sports', 'Business', 'Regional']",Sports
39604,"['Sports', 'Business', 'Recreation']",Sports
39729,"['Sports', 'Kids', 'Business']",Sports
39869,"['Sports', 'Business', 'Shopping']",Sports
40260,"['Sports', 'Kids', 'Business']",Sports
40426,"['Sports', 'News', 'Business']",Sports
40429,"['Sports', 'Kids', 'Business']",Sports
40472,"['Sports', 'Recreation', 'Society']",Sports
40625,"['Sports', 'Games', 'Recreation']",Sports
40724,"['Sports', 'Shopping', 'Regional']",Sports
40732,"['Sports', 'Business', 'Arts']",Sports
40765,"['Sports', 'Arts', 'Business']",Sports
40784,"['Sports', 'Shopping', 'Arts']",Sports
40792,"['Sports', 'Business', 'Shopping']",Sports
41219,"['Sports', 'Recreation', 'Kids']",Sports
41250,"['Sports', 'Recreation', 'Business']",Sports
41486,"['Arts', 'Sports', 'Kids']",Sports
41642,"['Sports', 'Recreation', 'Arts']",Sports
41643,"['Sports', 'Recreation', 'Business']",Sports
42022,"['Sports', 'Business', 'Kids']",Sports
42036,"['Sports', 'Kids', 'Business']",Sports
42195,"['Sports', 'Business', 'Recreation']",Sports
42553,"['Sports', 'Kids', 'Business']",Sports
42583,"['Sports', 'Shopping', 'Kids']",Sports
42657,"['Sports', 'Arts', 'Business']",Sports
42707,"['Sports', 'Business', 'Recreation']",Sports
42760,"['Sports', 'Kids', 'Regional']",Sports
42811,"['Sports', 'Shopping', 'Regional']",Sports
42869,"['Sports', 'Business', 'Shopping']",Sports
42914,"['Sports', 'Shopping', 'Business']",Sports
42998,"['Sports', 'Business', 'Recreation']",Sports
43122,"['Sports', 'Recreation', 'Business']",Sports
43142,"['Sports', 'Arts', 'Recreation']",Sports
43170,"['Sports', 'Recreation', 'Kids']",Sports
43354,"['Arts', 'Sports', 'Kids']",Sports
43412,"['Adult', 'Society', 'Kids']",Adult
43533,"['Adult', 'Society', 'Shopping']",Adult
43681,"['News', 'Business', 'Shopping']",Business
43692,"['Business', 'Computers', 'Shopping']",Business
43729,"['Business', 'Computers', 'Society']",Business
43780,"['Computers', 'Regional', 'Business']",Computers
43901,"['Games', 'Regional', 'Kids']",Kids
43909,"['Computers', 'Games', 'Arts']",Games
43935,"['Games', 'Computers', 'Arts']",Games
44033,"['Health', 'Business', 'Arts']",Health
44037,"['Health', 'Business', 'Society']",Health
44085,"['Health', 'Business', 'Arts']",Health
44136,"['Business', 'Society', 'Home']",Society
44144,"['Home', 'Business', 'Computers']",Business
44146,"['Home', 'Society', 'Business']",Home
44171,"['Shopping', 'Home', 'Business']",Home
44184,"['Computers', 'Home', 'Arts']",Home
44209,"['Shopping', 'Kids', 'Games']",Kids
44250,"['News', 'Sports', 'Arts']",News
44273,"['News', 'Regional', 'Sports']",News
44290,"['Business', 'Computers', 'News']",Business
44297,"['News', 'Regional', 'Society']",News
44302,"['News', 'Regional', 'Sports']",Regional
44315,"['Recreation', 'Reference', 'Business']",Recreation
44316,"['Business', 'Regional', 'Recreation']",Recreation
44318,"['Recreation', 'Business', 'Regional']",Regional
44331,"['Regional', 'Recreation', 'Business']",Recreation
44339,"['Arts', 'Recreation', 'Kids']",Recreation
44376,"['Business', 'Shopping', 'Recreation']",Recreation
44378,"['Recreation', 'Arts', 'Sports']",Recreation
44407,"['Business', 'Recreation', 'Regional']",Regional
44434,"['Reference', 'Regional', 'Computers']",Reference
44441,"['Reference', 'Science', 'Society']",Reference
44454,"['Health', 'Reference', 'Business']",Reference
44455,"['Society', 'Reference', 'Health']",Reference
44487,"['Computers', 'Regional', 'Reference']",Regional
44539,"['Science', 'Business', 'Regional']",Science
44553,"['Science', 'Home', 'Kids']",Science
44556,"['Science', 'Sports', 'Society']",Science
44558,"['Science', 'Shopping', 'Computers']",Science
44561,"['Science', 'Business', 'Regional']",Science
44639,"['Shopping', 'Business', 'Arts']",Shopping
44681,"['Society', 'Computers', 'Arts']",Society
44725,"['Society', 'News', 'Business']",Society
44784,"['Business', 'Recreation', 'Sports']",Sports
44785,"['Sports', 'Business', 'Shopping']",Sports
44789,"['Sports', 'Kids', 'Games']",Sports
44807,"['Sports', 'Games', 'Kids']",Sports
44835,"['Sports', 'Arts', 'Recreation']",Sports
44838,"['Sports', 'Business', 'Arts']",Sports
44875,"['Adult', 'Society', 'Arts']",Adult
44934,"['Adult', 'Business', 'Arts']",Adult
44990,"['Adult', 'Arts', 'Shopping']",Adult
45081,"['Adult', 'Society', 'Kids']",Adult
45219,"['Adult', 'Sports', 'Business']",Adult
45222,"['Adult', 'Shopping', 'Business']",Adult
45237,"['Adult', 'Recreation', 'Arts']",Adult
45250,"['Adult', 'Society', 'Kids']",Adult
45351,"['Adult', 'Arts', 'Society']",Adult
45362,"['Adult', 'Business', 'Society']",Adult
45389,"['Adult', 'Society', 'Business']",Adult
45403,"['Adult', 'Society', 'Kids']",Adult
45413,"['Society', 'Adult', 'Kids']",Adult
45497,"['Arts', 'Sports', 'Kids']",Arts
45528,"['Shopping', 'Arts', 'Society']",Arts
45548,"['Arts', 'Computers', 'Business']",Arts
45559,"['Arts', 'Kids', 'Computers']",Arts
45595,"['Recreation', 'Shopping', 'Arts']",Arts
45605,"['Arts', 'Computers', 'Business']",Arts
45615,"['Arts', 'Reference', 'Kids']",Arts
45647,"['Arts', 'Kids', 'Reference']",Arts
45668,"['Arts', 'Kids', 'Science']",Arts
45680,"['Arts', 'Kids', 'Reference']",Arts
45704,"['Arts', 'Kids', 'Reference']",Arts
45830,"['Arts', 'Business', 'Kids']",Arts
45836,"['Arts', 'Regional', 'Kids']",Arts
45884,"['Arts', 'Society', 'Business']",Arts
45892,"['Arts', 'Computers', 'Society']",Arts
45896,"['Arts', 'Computers', 'Business']",Arts
45899,"['Arts', 'Society', 'Shopping']",Arts
45902,"['Computers', 'Society', 'Arts']",Arts
45926,"['Arts', 'Society', 'Business']",Arts
45935,"['Arts', 'Society', 'Business']",Arts
45977,"['Arts', 'Shopping', 'Business']",Arts
45998,"['Arts', 'Shopping', 'Society']",Arts
46007,"['Arts', 'Society', 'Adult']",Arts
46032,"['Arts', 'Society', 'Sports']",Arts
46057,"['Arts', 'Home', 'Games']",Arts
46071,"['Arts', 'Business', 'Society']",Arts
46073,"['Arts', 'Shopping', 'Business']",Arts
46077,"['Arts', 'Business', 'Shopping']",Arts
46100,"['Arts', 'Society', 'Kids']",Arts
46101,"['Arts', 'Shopping', 'Society']",Arts
46171,"['Arts', 'Society', 'Business']",Arts
46191,"['Arts', 'Society', 'Business']",Arts
46203,"['Arts', 'Business', 'Home']",Arts
46217,"['Arts', 'News', 'Society']",Arts
46220,"['Home', 'Society', 'Arts']",Arts
46264,"['Arts', 'Society', 'Kids']",Arts
46300,"['Society', 'Sports', 'Arts']",Arts
46313,"['Shopping', 'Arts', 'Business']",Arts
46319,"['Society', 'Arts', 'Business']",Arts
46327,"['Arts', 'Shopping', 'Society']",Arts
46352,"['Arts', 'Business', 'Kids']",Arts
46358,"['Arts', 'Society', 'Kids']",Arts
46361,"['Arts', 'Society', 'Reference']",Arts
46376,"['Arts', 'Business', 'Kids']",Arts
46407,"['Arts', 'Business', 'Computers']",Arts
46419,"['Arts', 'Business', 'Reference']",Arts
46423,"['Business', 'Arts', 'Kids']",Arts
46451,"['Society', 'Arts', 'Computers']",Arts
46462,"['Arts', 'Computers', 'Games']",Arts
46463,"['Arts', 'Shopping', 'Sports']",Arts
46500,"['Society', 'Sports', 'Arts']",Arts
46506,"['Arts', 'Games', 'Recreation']",Arts
46507,"['Arts', 'Society', 'Kids']",Arts
46529,"['Arts', 'Kids', 'Society']",Arts
46549,"['Arts', 'Society', 'Business']",Arts
46566,"['Arts', 'Adult', 'Computers']",Arts
46587,"['Shopping', 'Arts', 'Business']",Arts
46590,"['Arts', 'Shopping', 'Kids']",Arts
46620,"['News', 'Arts', 'Society']",Arts
46640,"['Arts', 'Shopping', 'Business']",Arts
46684,"['Arts', 'Society', 'Business']",Arts
46715,"['Arts', 'Kids', 'Society']",Arts
46725,"['Arts', 'Society', 'Business']",Arts
46754,"['Arts', 'Sports', 'News']",Arts
46764,"['Arts', 'Society', 'Business']",Arts
46774,"['Arts', 'Society', 'Kids']",Arts
46781,"['Society', 'News', 'Arts']",Arts
46790,"['Arts', 'Computers', 'Recreation']",Arts
46796,"['Arts', 'Society', 'Kids']",Arts
46815,"['Arts', 'Society', 'Shopping']",Arts
46820,"['Arts', 'Regional', 'Computers']",Arts
46839,"['Arts', 'Games', 'Sports']",Arts
46847,"['Arts', 'Computers', 'Business']",Arts
46849,"['Recreation', 'Arts', 'Computers']",Arts
46877,"['Arts', 'Computers', 'Business']",Arts
46894,"['Society', 'Arts', 'Home']",Arts
46898,"['Arts', 'Business', 'Recreation']",Arts
46911,"['Arts', 'Recreation', 'Sports']",Arts
46918,"['Arts', 'Shopping', 'Kids']",Arts
46924,"['Arts', 'News', 'Shopping']",Arts
46934,"['Society', 'Arts', 'Health']",Arts
46964,"['Reference', 'Arts', 'Computers']",Arts
46979,"['Society', 'Sports', 'Arts']",Arts
46988,"['Arts', 'Kids', 'Society']",Arts
47035,"['Arts', 'Business', 'Computers']",Arts
47042,"['Arts', 'Shopping', 'Business']",Arts
47047,"['Arts', 'Sports', 'Business']",Arts
47055,"['Arts', 'Kids', 'Society']",Arts
47077,"['Society', 'Kids', 'Arts']",Arts
47092,"['Arts', 'Sports', 'Kids']",Arts
47093,"['Arts', 'Sports', 'Kids']",Arts
47129,"['Arts', 'Recreation', 'Sports']",Arts
47160,"['News', 'Arts', 'Sports']",Arts
47213,"['Computers', 'Arts', 'Recreation']",Arts
47223,"['Arts', 'Shopping', 'Business']",Arts
47248,"['Arts', 'Business', 'Sports']",Arts
47263,"['Arts', 'Society', 'Recreation']",Arts
47297,"['Arts', 'Society', 'Computers']",Arts
47318,"['Arts', 'Society', 'Kids']",Arts
47319,"['Arts', 'Shopping', 'Business']",Arts
47361,"['Arts', 'Sports', 'Kids']",Arts
47367,"['Shopping', 'Arts', 'Business']",Arts
47375,"['Arts', 'Society', 'Business']",Arts
47385,"['Computers', 'Business', 'Arts']",Arts
47392,"['Arts', 'Business', 'Sports']",Arts
47407,"['Arts', 'Sports', 'Recreation']",Arts
47441,"['Computers', 'Arts', 'Kids']",Arts
47446,"['Arts', 'Shopping', 'Kids']",Arts
47472,"['Arts', 'Shopping', 'Kids']",Arts
47474,"['Arts', 'Shopping', 'Kids']",Arts
47476,"['Arts', 'Shopping', 'Business']",Arts
47502,"['Computers', 'Business', 'Arts']",Arts
47506,"['Arts', 'Business', 'Shopping']",Arts
47507,"['Arts', 'Computers', 'Recreation']",Arts
47517,"['Society', 'Arts', 'Business']",Arts
47521,"['Arts', 'Business', 'Kids']",Arts
47523,"['Arts', 'Society', 'Recreation']",Arts
47529,"['Arts', 'Business', 'Society']",Arts
47530,"['Arts', 'Business', 'Computers']",Arts
47559,"['Arts', 'Computers', 'Business']",Arts
47592,"['Arts', 'Business', 'Society']",Arts
47618,"['Business', 'Computers', 'Arts']",Business
47619,"['Business', 'Arts', 'Shopping']",Business
47636,"['Business', 'Home', 'Society']",Business
47664,"['Business', 'Computers', 'Society']",Business
47678,"['Recreation', 'Shopping', 'Business']",Business
47686,"['Society', 'Science', 'Sports']",Society
47722,"['Health', 'Business', 'Sports']",Business
47725,"['Recreation', 'Business', 'Kids']",Business
47731,"['Business', 'Computers', 'Science']",Business
47743,"['Recreation', 'Business', 'Shopping']",Business
47747,"['Science', 'Business', 'Computers']",Business
47749,"['Business', 'Shopping', 'Recreation']",Business
47762,"['Business', 'Shopping', 'Science']",Business
47770,"['Business', 'Shopping', 'Kids']",Business
47773,"['Health', 'Business', 'Games']",Business
47780,"['Business', 'Sports', 'Recreation']",Business
47784,"['Shopping', 'Business', 'Science']",Business
47786,"['Computers', 'Sports', 'Business']",Business
47802,"['Business', 'Health', 'Recreation']",Business
47810,"['Arts', 'Business', 'Recreation']",Business
47825,"['Business', 'Recreation', 'Shopping']",Business
47860,"['Business', 'Recreation', 'Shopping']",Business
47861,"['Business', 'Computers', 'Shopping']",Business
47885,"['Business', 'Shopping', 'Recreation']",Business
47890,"['Business', 'Shopping', 'Recreation']",Business
47891,"['Business', 'Shopping', 'Recreation']",Business
47893,"['Shopping', 'Business', 'Sports']",Shopping
47906,"['Business', 'Society', 'Computers']",Business
47912,"['Business', 'Science', 'Society']",Business
47914,"['Business', 'Science', 'Regional']",Business
47916,"['Business', 'Health', 'Science']",Business
47963,"['Science', 'Society', 'Business']",Business
47965,"['Business', 'Health', 'Computers']",Business
47984,"['Home', 'Business', 'Computers']",Business
48029,"['Business', 'Science', 'Shopping']",Business
48037,"['Science', 'Business', 'Society']",Business
48050,"['Business', 'Science', 'Society']",Society
48057,"['Business', 'Computers', 'Society']",Business
48081,"['Business', 'Society', 'Science']",Business
48108,"['Business', 'Shopping', 'Health']",Business
48111,"['Business', 'Shopping', 'Arts']",Business
48120,"['Arts', 'Business', 'Society']",Business
48128,"['Shopping', 'Business', 'Arts']",Business
48194,"['Business', 'Science', 'Computers']",Business
48199,"['Business', 'Shopping', 'Recreation']",Business
48246,"['Sports', 'Shopping', 'Business']",Business
48248,"['Shopping', 'Business', 'Society']",Business
48278,"['Shopping', 'Business', 'Arts']",Business
48306,"['Computers', 'Business', 'Reference']",Business
48354,"['Business', 'Computers', 'Shopping']",Business
48359,"['Computers', 'Business', 'Shopping']",Business
48365,"['Business', 'Computers', 'Sports']",Business
48458,"['Business', 'Kids', 'Society']",Business
48504,"['Business', 'Society', 'Sports']",Business
48520,"['Business', 'Health', 'Sports']",Business
48524,"['Business', 'Kids', 'Society']",Business
48534,"['Computers', 'Business', 'Shopping']",Business
48540,"['Business', 'Shopping', 'Regional']",Business
48626,"['Business', 'Arts', 'Kids']",Business
48674,"['Kids', 'Recreation', 'Sports']",Recreation
48747,"['Business', 'Shopping', 'Recreation']",Business
48814,"['Shopping', 'Recreation', 'Business']",Business
48840,"['Business', 'Computers', 'Shopping']",Business
48880,"['Business', 'Health', 'Society']",Business
48891,"['Business', 'Shopping', 'Regional']",Business
48934,"['Business', 'Reference', 'Recreation']",Business
48949,"['Business', 'Regional', 'Society']",Business
48988,"['Business', 'Shopping', 'Home']",Business
48997,"['Business', 'Shopping', 'Arts']",Business
49046,"['Business', 'Health', 'Regional']",Business
49068,"['Business', 'Health', 'Shopping']",Business
49071,"['Computers', 'Business', 'Shopping']",Business
49078,"['Business', 'Computers', 'Sports']",Business
49117,"['Computers', 'Kids', 'Business']",Business
49127,"['Business', 'Computers', 'Society']",Business
49183,"['Business', 'Shopping', 'Sports']",Business
49211,"['Computers', 'Business', 'Shopping']",Business
49223,"['Business', 'Health', 'Computers']",Business
49235,"['Business', 'Computers', 'Society']",Business
49252,"['Business', 'Shopping', 'Health']",Business
49526,"['Business', 'Society', 'Arts']",Business
49572,"['Business', 'Shopping', 'Society']",Business
49586,"['Business', 'Computers', 'Reference']",Computers
49643,"['Business', 'Arts', 'Computers']",Business
49691,"['Business', 'Society', 'Recreation']",Business
49713,"['Business', 'Computers', 'Sports']",Business
49727,"['Business', 'Society', 'Regional']",Business
49734,"['Business', 'Computers', 'Shopping']",Business
49751,"['Business', 'Computers', 'Regional']",Business
49806,"['Business', 'Computers', 'Health']",Business
49914,"['Business', 'Shopping', 'Sports']",Business
49951,"['Computers', 'Business', 'Adult']",Business
50038,"['Business', 'Society', 'Shopping']",Business
50055,"['Business', 'Kids', 'Arts']",Business
50064,"['Business', 'Health', 'Computers']",Business
50088,"['Computers', 'Business', 'Society']",Business
50095,"['Business', 'Society', 'Regional']",Business
50109,"['Business', 'Arts', 'Recreation']",Business
50152,"['Business', 'Computers', 'Society']",Business
50183,"['Shopping', 'Business', 'Home']",Business
50196,"['Business', 'Computers', 'Home']",Business
50317,"['Business', 'Computers', 'Shopping']",Business
50358,"['Business', 'Arts', 'Shopping']",Business
50359,"['Business', 'Computers', 'Society']",Business
50380,"['Home', 'Shopping', 'Business']",Business
50407,"['Business', 'Recreation', 'Shopping']",Business
50433,"['Business', 'Recreation', 'Society']",Business
50435,"['Business', 'Computers', 'Society']",Business
50495,"['Shopping', 'Business', 'Arts']",Business
50604,"['Adult', 'Arts', 'Computers']",Computers
50605,"['Business', 'Computers', 'Science']",Computers
50637,"['Business', 'Sports', 'Computers']",Computers
50662,"['Computers', 'Business', 'Arts']",Computers
50677,"['Health', 'Business', 'Computers']",Computers
50680,"['Computers', 'Business', 'Kids']",Computers
50694,"['Computers', 'Science', 'Arts']",Computers
50696,"['Computers', 'Business', 'Science']",Computers
50778,"['Computers', 'Business', 'Arts']",Computers
50794,"['Computers', 'Business', 'Shopping']",Computers
50801,"['Computers', 'Business', 'Society']",Computers
50818,"['Business', 'Arts', 'Computers']",Computers
50829,"['Computers', 'Business', 'Arts']",Computers
50863,"['Computers', 'Business', 'Arts']",Computers
50902,"['Computers', 'Business', 'Arts']",Computers
50922,"['Business', 'Computers', 'Shopping']",Computers
50975,"['Arts', 'Business', 'Computers']",Computers
51014,"['Computers', 'Business', 'Science']",Computers
51016,"['Computers', 'Business', 'Science']",Computers
51046,"['Business', 'Computers', 'Shopping']",Computers
51065,"['Business', 'Computers', 'Shopping']",Computers
51081,"['Computers', 'Science', 'Business']",Science
51090,"['Computers', 'Business', 'Society']",Computers
51110,"['Business', 'Computers', 'Shopping']",Computers
51143,"['Computers', 'Arts', 'Business']",Computers
51186,"['Computers', 'Kids', 'Sports']",Computers
51193,"['Computers', 'Arts', 'Business']",Computers
51246,"['Computers', 'Business', 'Society']",Computers
51251,"['Computers', 'Shopping', 'Business']",Computers
51295,"['Computers', 'Shopping', 'Business']",Computers
51305,"['Computers', 'Business', 'Regional']",Computers
51329,"['Computers', 'Arts', 'Society']",Computers
51358,"['Computers', 'Business', 'Recreation']",Computers
51361,"['Society', 'Computers', 'Business']",Computers
51372,"['Computers', 'Health', 'Society']",Computers
51383,"['Computers', 'Arts', 'Kids']",Computers
51486,"['Computers', 'Arts', 'Business']",Computers
56998,"['Recreation', 'Sports', 'Games']",Recreation
57087,"['Recreation', 'Business', 'Society']",Recreation
57111,"['Sports', 'Recreation', 'Business']",Recreation
57178,"['Sports', 'Shopping', 'Recreation']",Recreation
57897,"['Reference', 'Business', 'Computers']",Reference
57920,"['Reference', 'Kids', 'Business']",Reference
58183,"['Business', 'Science', 'Sports']",Science
3553,"['Arts', 'Computers', 'Sports']",Arts
15551,"['Health', 'Society', 'Computers']",Health
16961,"['Health', 'Business', 'Arts']",Health
17076,"['Health', 'Arts', 'Society']",Health
17078,"['Health', 'Shopping', 'Business']",Health
17338,"['Health', 'Recreation', 'Business']",Health
17611,"['Health', 'Business', 'Arts']",Health
17651,"['Health', 'Business', 'Recreation']",Health
17897,"['Health', 'Adult', 'Recreation']",Health
17920,"['Health', 'Recreation', 'Business']",Health
17957,"['Health', 'Arts', 'Recreation']",Health
18129,"['Home', 'Business', 'Recreation']",Home
18251,"['Home', 'Kids', 'Business']",Home
18521,"['Arts', 'Society', 'Home']",Home
18589,"['Home', 'Shopping', 'Society']",Home
18663,"['Home', 'Business', 'Arts']",Home
18730,"['Kids', 'Home', 'Business']",Home
19145,"['Kids', 'Arts', 'Business']",Kids
19170,"['Arts', 'Kids', 'Computers']",Kids
19361,"['Recreation', 'Kids', 'Health']",Kids
19409,"['Recreation', 'Kids', 'Sports']",Recreation
19574,"['Recreation', 'Regional', 'Kids']",Kids
