49773, predicted: Business, actual: Business
4053, predicted: Arts, actual: Arts
37517, predicted: Society, actual: Society
38254, predicted: Sports, actual: Sports
38304, predicted: Sports, actual: Sports
38330, predicted: Sports, actual: Sports
38405, predicted: Sports, actual: Sports
38436, predicted: Sports, actual: Sports
38447, predicted: Sports, actual: Sports
38466, predicted: Sports, actual: Sports
38496, predicted: Sports, actual: Sports
38674, predicted: Sports, actual: Sports
38803, predicted: Sports, actual: Sports
38868, predicted: Sports, actual: Sports
39085, predicted: Sports, actual: Sports
39656, predicted: Sports, actual: Sports
39729, predicted: Sports, actual: Sports
39869, predicted: Sports, actual: Sports
40260, predicted: Sports, actual: Sports
40472, predicted: Sports, actual: Sports
40625, predicted: Sports, actual: Sports
40724, predicted: Sports, actual: Sports
40732, predicted: Sports, actual: Sports
40765, predicted: Sports, actual: Sports
40784, predicted: Sports, actual: Sports
40792, predicted: Sports, actual: Sports
41219, predicted: Sports, actual: Sports
41250, predicted: Sports, actual: Sports
41486, predicted: Sports, actual: Sports
41642, predicted: Sports, actual: Sports
42036, predicted: Sports, actual: Sports
42195, predicted: Sports, actual: Sports
42553, predicted: Sports, actual: Sports
42583, predicted: Sports, actual: Sports
42657, predicted: Sports, actual: Sports
42707, predicted: Sports, actual: Sports
42760, predicted: Sports, actual: Sports
42811, predicted: Sports, actual: Sports
42869, predicted: Sports, actual: Sports
42914, predicted: Sports, actual: Sports
42998, predicted: Sports, actual: Sports
43354, predicted: Sports, actual: Sports
43400, predicted: Regional, actual: Regional
43412, predicted: Adult, actual: Adult
43533, predicted: Adult, actual: Adult
44085, predicted: Health, actual: Health
44131, predicted: Home, actual: Home
44171, predicted: Home, actual: Home
44273, predicted: News, actual: News
44297, predicted: News, actual: News
44378, predicted: Recreation, actual: Recreation
44499, predicted: Shopping, actual: Shopping
44784, predicted: Sports, actual: Sports
44785, predicted: Sports, actual: Sports
44789, predicted: Sports, actual: Sports
44807, predicted: Sports, actual: Sports
44835, predicted: Sports, actual: Sports
44934, predicted: Adult, actual: Adult
45081, predicted: Adult, actual: Adult
45222, predicted: Adult, actual: Adult
45351, predicted: Adult, actual: Adult
45362, predicted: Adult, actual: Adult
45497, predicted: Arts, actual: Arts
45548, predicted: Arts, actual: Arts
45559, predicted: Arts, actual: Arts
45647, predicted: Arts, actual: Arts
45668, predicted: Arts, actual: Arts
45680, predicted: Arts, actual: Arts
45704, predicted: Arts, actual: Arts
45884, predicted: Arts, actual: Arts
45892, predicted: Arts, actual: Arts
45896, predicted: Arts, actual: Arts
45899, predicted: Arts, actual: Arts
45926, predicted: Arts, actual: Arts
45935, predicted: Arts, actual: Arts
46007, predicted: Arts, actual: Arts
46032, predicted: Arts, actual: Arts
46073, predicted: Arts, actual: Arts
46077, predicted: Arts, actual: Arts
46172, predicted: Arts, actual: Arts
46217, predicted: Arts, actual: Arts
46220, predicted: Arts, actual: Arts
46264, predicted: Arts, actual: Arts
46319, predicted: Arts, actual: Arts
46327, predicted: Arts, actual: Arts
46352, predicted: Arts, actual: Arts
46361, predicted: Arts, actual: Arts
46423, predicted: Arts, actual: Arts
46451, predicted: Arts, actual: Arts
46462, predicted: Arts, actual: Arts
46463, predicted: Arts, actual: Arts
46500, predicted: Arts, actual: Arts
46506, predicted: Arts, actual: Arts
46507, predicted: Arts, actual: Arts
46566, predicted: Arts, actual: Arts
46590, predicted: Arts, actual: Arts
46640, predicted: Arts, actual: Arts
46725, predicted: Arts, actual: Arts
46764, predicted: Arts, actual: Arts
46765, predicted: Arts, actual: Arts
46774, predicted: Arts, actual: Arts
46790, predicted: Arts, actual: Arts
46877, predicted: Arts, actual: Arts
46894, predicted: Arts, actual: Arts
46898, predicted: Arts, actual: Arts
46911, predicted: Arts, actual: Arts
47042, predicted: Arts, actual: Arts
47047, predicted: Arts, actual: Arts
47077, predicted: Arts, actual: Arts
47092, predicted: Arts, actual: Arts
47093, predicted: Arts, actual: Arts
47248, predicted: Arts, actual: Arts
47263, predicted: Arts, actual: Arts
47367, predicted: Arts, actual: Arts
47375, predicted: Arts, actual: Arts
47392, predicted: Arts, actual: Arts
47407, predicted: Arts, actual: Arts
47441, predicted: Arts, actual: Arts
47446, predicted: Arts, actual: Arts
47472, predicted: Arts, actual: Arts
47474, predicted: Arts, actual: Arts
47502, predicted: Arts, actual: Arts
47507, predicted: Arts, actual: Arts
47523, predicted: Arts, actual: Arts
47559, predicted: Arts, actual: Arts
47592, predicted: Arts, actual: Arts
47619, predicted: Business, actual: Business
47636, predicted: Business, actual: Business
47664, predicted: Business, actual: Business
47678, predicted: Business, actual: Business
47725, predicted: Business, actual: Business
47762, predicted: Business, actual: Business
47773, predicted: Business, actual: Business
47786, predicted: Business, actual: Business
47802, predicted: Business, actual: Business
47860, predicted: Business, actual: Business
47885, predicted: Business, actual: Business
47890, predicted: Business, actual: Business
47906, predicted: Business, actual: Business
47912, predicted: Business, actual: Business
47963, predicted: Business, actual: Business
47984, predicted: Business, actual: Business
48037, predicted: Business, actual: Business
48057, predicted: Business, actual: Business
48081, predicted: Business, actual: Business
48111, predicted: Business, actual: Business
48194, predicted: Business, actual: Business
48199, predicted: Business, actual: Business
47238, predicted: Business, actual: Business
49552, predicted: Business, actual: Business
49574, predicted: Business, actual: Business
49587, predicted: Business, actual: Business
49600, predicted: Business, actual: Business
49714, predicted: Business, actual: Business
49740, predicted: Business, actual: Business
52669, predicted: Business, actual: Business
52683, predicted: Business, actual: Business
52707, predicted: Business, actual: Business
52720, predicted: Business, actual: Business
52749, predicted: Business, actual: Business
52780, predicted: Business, actual: Business
52789, predicted: Business, actual: Business
52858, predicted: Business, actual: Business
58235, predicted: Business, actual: Business
45211, predicted: Business, actual: Business
45409, predicted: Business, actual: Business
45541, predicted: Business, actual: Business
45949, predicted: Business, actual: Business
45951, predicted: Business, actual: Business
46041, predicted: Business, actual: Business
46221, predicted: Business, actual: Business
46320, predicted: Business, actual: Business
46425, predicted: Business, actual: Business
47118, predicted: Business, actual: Business
48141, predicted: Business, actual: Business
48187, predicted: Business, actual: Business
48223, predicted: Business, actual: Business
48234, predicted: Business, actual: Business
48267, predicted: Business, actual: Business
48282, predicted: Business, actual: Business
48330, predicted: Business, actual: Business
48440, predicted: Business, actual: Business
48473, predicted: Computers, actual: Computers
48522, predicted: Computers, actual: Computers
48536, predicted: Computers, actual: Computers
48557, predicted: Computers, actual: Computers
48566, predicted: Computers, actual: Computers
48613, predicted: Computers, actual: Computers
48657, predicted: Computers, actual: Computers
48724, predicted: Computers, actual: Computers
48851, predicted: Computers, actual: Computers
48872, predicted: Computers, actual: Computers
48915, predicted: Computers, actual: Computers
49021, predicted: Computers, actual: Computers
49022, predicted: Computers, actual: Computers
49024, predicted: Computers, actual: Computers
49230, predicted: Recreation, actual: Recreation
49260, predicted: Reference, actual: Reference
49346, predicted: Reference, actual: Reference
49368, predicted: Science, actual: Science
49408, predicted: Arts, actual: Arts
49444, predicted: Health, actual: Health
49545, predicted: Health, actual: Health
51590, predicted: Health, actual: Health
51614, predicted: Health, actual: Health
51691, predicted: Health, actual: Health
51795, predicted: Home, actual: Home
52069, predicted: Kids, actual: Kids
52374, predicted: Kids, actual: Kids
52449, predicted: Kids, actual: Kids
52457, predicted: Kids, actual: Kids
52534, predicted: News, actual: News
52580, predicted: News, actual: News
4053, predicted: News, actual: News
37132, predicted: News, actual: News
37301, predicted: News, actual: News
37932, predicted: News, actual: News
38436, predicted: News, actual: News
42869, predicted: Recreation, actual: Recreation
42914, predicted: Recreation, actual: Recreation
43354, predicted: Recreation, actual: Recreation
43533, predicted: Recreation, actual: Recreation
43729, predicted: Recreation, actual: Recreation
43780, predicted: Recreation, actual: Recreation
43901, predicted: Recreation, actual: Recreation
44106, predicted: Recreation, actual: Recreation
44145, predicted: Recreation, actual: Recreation
44161, predicted: Recreation, actual: Recreation
44184, predicted: Recreation, actual: Recreation
44209, predicted: Recreation, actual: Recreation
44290, predicted: Recreation, actual: Recreation
44340, predicted: Recreation, actual: Recreation
44399, predicted: Recreation, actual: Recreation
44407, predicted: Recreation, actual: Recreation
44434, predicted: Recreation, actual: Recreation
44454, predicted: Recreation, actual: Recreation
44598, predicted: Recreation, actual: Recreation
44784, predicted: Recreation, actual: Recreation
45351, predicted: Recreation, actual: Recreation
45413, predicted: Recreation, actual: Recreation
45528, predicted: Recreation, actual: Recreation
45548, predicted: Recreation, actual: Recreation
45595, predicted: Recreation, actual: Recreation
45647, predicted: Recreation, actual: Recreation
45680, predicted: Recreation, actual: Recreation
45830, predicted: Recreation, actual: Recreation
45835, predicted: Recreation, actual: Recreation
45899, predicted: Recreation, actual: Recreation
45926, predicted: Recreation, actual: Recreation
45998, predicted: Recreation, actual: Recreation
46007, predicted: Recreation, actual: Recreation
46032, predicted: Recreation, actual: Recreation
46057, predicted: Recreation, actual: Recreation
46073, predicted: Recreation, actual: Recreation
46077, predicted: Recreation, actual: Recreation
46300, predicted: Recreation, actual: Recreation
46327, predicted: Recreation, actual: Recreation
46352, predicted: Recreation, actual: Recreation
46439, predicted: Recreation, actual: Recreation
46451, predicted: Recreation, actual: Recreation
46463, predicted: Recreation, actual: Recreation
46500, predicted: Recreation, actual: Recreation
46544, predicted: Recreation, actual: Recreation
46620, predicted: Recreation, actual: Recreation
46765, predicted: Recreation, actual: Recreation
46839, predicted: Recreation, actual: Recreation
46898, predicted: Recreation, actual: Recreation
46934, predicted: Recreation, actual: Recreation
46962, predicted: Recreation, actual: Recreation
47042, predicted: Recreation, actual: Recreation
47055, predicted: Recreation, actual: Recreation
47092, predicted: Recreation, actual: Recreation
47100, predicted: Recreation, actual: Recreation
47263, predicted: Recreation, actual: Recreation
47375, predicted: Reference, actual: Reference
47446, predicted: Reference, actual: Reference
47472, predicted: Reference, actual: Reference
47507, predicted: Reference, actual: Reference
47890, predicted: Reference, actual: Reference
47914, predicted: Reference, actual: Reference
47916, predicted: Reference, actual: Reference
47965, predicted: Reference, actual: Reference
49587, predicted: Reference, actual: Reference
46567, predicted: Science, actual: Science
48267, predicted: Science, actual: Science
48330, predicted: Science, actual: Science
48506, predicted: Science, actual: Science
48566, predicted: Science, actual: Science
48597, predicted: Science, actual: Science
48630, predicted: Science, actual: Science
48731, predicted: Science, actual: Science
48772, predicted: Science, actual: Science
48877, predicted: Science, actual: Science
49022, predicted: Science, actual: Science
49043, predicted: Science, actual: Science
49075, predicted: Science, actual: Science
49213, predicted: Science, actual: Science
49253, predicted: Science, actual: Science
49515, predicted: Science, actual: Science
52169, predicted: Science, actual: Science
52414, predicted: Science, actual: Science
52457, predicted: Science, actual: Science
52514, predicted: Science, actual: Science
52564, predicted: Science, actual: Science
4053, predicted: Science, actual: Science
37290, predicted: Science, actual: Science
37350, predicted: Science, actual: Science
38447, predicted: Science, actual: Science
40472, predicted: Science, actual: Science
40724, predicted: Science, actual: Science
40732, predicted: Science, actual: Science
41486, predicted: Science, actual: Science
41643, predicted: Science, actual: Science
42760, predicted: Science, actual: Science
42869, predicted: Science, actual: Science
44290, predicted: Shopping, actual: Shopping
44297, predicted: Shopping, actual: Shopping
44315, predicted: Shopping, actual: Shopping
44327, predicted: Shopping, actual: Shopping
44339, predicted: Shopping, actual: Shopping
44376, predicted: Shopping, actual: Shopping
44401, predicted: Shopping, actual: Shopping
44454, predicted: Shopping, actual: Shopping
44499, predicted: Shopping, actual: Shopping
44539, predicted: Shopping, actual: Shopping
44561, predicted: Shopping, actual: Shopping
44598, predicted: Shopping, actual: Shopping
44681, predicted: Shopping, actual: Shopping
44784, predicted: Shopping, actual: Shopping
44789, predicted: Shopping, actual: Shopping
44807, predicted: Shopping, actual: Shopping
44875, predicted: Shopping, actual: Shopping
44934, predicted: Shopping, actual: Shopping
44990, predicted: Shopping, actual: Shopping
45081, predicted: Shopping, actual: Shopping
45222, predicted: Shopping, actual: Shopping
45237, predicted: Shopping, actual: Shopping
45351, predicted: Shopping, actual: Shopping
45362, predicted: Shopping, actual: Shopping
45389, predicted: Shopping, actual: Shopping
45403, predicted: Shopping, actual: Shopping
45413, predicted: Shopping, actual: Shopping
45497, predicted: Shopping, actual: Shopping
45528, predicted: Shopping, actual: Shopping
45548, predicted: Shopping, actual: Shopping
45559, predicted: Shopping, actual: Shopping
45595, predicted: Shopping, actual: Shopping
45605, predicted: Shopping, actual: Shopping
45615, predicted: Shopping, actual: Shopping
45647, predicted: Shopping, actual: Shopping
45668, predicted: Shopping, actual: Shopping
45680, predicted: Shopping, actual: Shopping
45704, predicted: Shopping, actual: Shopping
45830, predicted: Shopping, actual: Shopping
45835, predicted: Shopping, actual: Shopping
45836, predicted: Shopping, actual: Shopping
45892, predicted: Shopping, actual: Shopping
45899, predicted: Shopping, actual: Shopping
45926, predicted: Shopping, actual: Shopping
45935, predicted: Shopping, actual: Shopping
45977, predicted: Shopping, actual: Shopping
45987, predicted: Shopping, actual: Shopping
45998, predicted: Shopping, actual: Shopping
46007, predicted: Shopping, actual: Shopping
46032, predicted: Shopping, actual: Shopping
46057, predicted: Shopping, actual: Shopping
46071, predicted: Shopping, actual: Shopping
46073, predicted: Shopping, actual: Shopping
46077, predicted: Shopping, actual: Shopping
46100, predicted: Shopping, actual: Shopping
46101, predicted: Shopping, actual: Shopping
46127, predicted: Shopping, actual: Shopping
46217, predicted: Shopping, actual: Shopping
46220, predicted: Shopping, actual: Shopping
46264, predicted: Shopping, actual: Shopping
46300, predicted: Shopping, actual: Shopping
46313, predicted: Shopping, actual: Shopping
46319, predicted: Shopping, actual: Shopping
46352, predicted: Shopping, actual: Shopping
46376, predicted: Shopping, actual: Shopping
46407, predicted: Shopping, actual: Shopping
46423, predicted: Shopping, actual: Shopping
46439, predicted: Shopping, actual: Shopping
46451, predicted: Shopping, actual: Shopping
46463, predicted: Shopping, actual: Shopping
46500, predicted: Shopping, actual: Shopping
46529, predicted: Shopping, actual: Shopping
46544, predicted: Shopping, actual: Shopping
46549, predicted: Shopping, actual: Shopping
46566, predicted: Shopping, actual: Shopping
46587, predicted: Shopping, actual: Shopping
46620, predicted: Shopping, actual: Shopping
46640, predicted: Shopping, actual: Shopping
46684, predicted: Shopping, actual: Shopping
46691, predicted: Shopping, actual: Shopping
46715, predicted: Shopping, actual: Shopping
46725, predicted: Shopping, actual: Shopping
46745, predicted: Shopping, actual: Shopping
46754, predicted: Shopping, actual: Shopping
46764, predicted: Shopping, actual: Shopping
46765, predicted: Shopping, actual: Shopping
46774, predicted: Shopping, actual: Shopping
46778, predicted: Shopping, actual: Shopping
46781, predicted: Shopping, actual: Shopping
46790, predicted: Shopping, actual: Shopping
46796, predicted: Shopping, actual: Shopping
46815, predicted: Shopping, actual: Shopping
46820, predicted: Shopping, actual: Shopping
46839, predicted: Shopping, actual: Shopping
46847, predicted: Shopping, actual: Shopping
46894, predicted: Shopping, actual: Shopping
46898, predicted: Shopping, actual: Shopping
46911, predicted: Shopping, actual: Shopping
46918, predicted: Shopping, actual: Shopping
46924, predicted: Shopping, actual: Shopping
46934, predicted: Shopping, actual: Shopping
46962, predicted: Shopping, actual: Shopping
46964, predicted: Shopping, actual: Shopping
46988, predicted: Shopping, actual: Shopping
47035, predicted: Shopping, actual: Shopping
47042, predicted: Shopping, actual: Shopping
47047, predicted: Shopping, actual: Shopping
47055, predicted: Shopping, actual: Shopping
47093, predicted: Shopping, actual: Shopping
47100, predicted: Shopping, actual: Shopping
47213, predicted: Shopping, actual: Shopping
47223, predicted: Shopping, actual: Shopping
47319, predicted: Shopping, actual: Shopping
47361, predicted: Shopping, actual: Shopping
47367, predicted: Shopping, actual: Shopping
47385, predicted: Shopping, actual: Shopping
47392, predicted: Shopping, actual: Shopping
47397, predicted: Shopping, actual: Shopping
47407, predicted: Shopping, actual: Shopping
47420, predicted: Shopping, actual: Shopping
47441, predicted: Shopping, actual: Shopping
47446, predicted: Shopping, actual: Shopping
47451, predicted: Shopping, actual: Shopping
47474, predicted: Shopping, actual: Shopping
47490, predicted: Shopping, actual: Shopping
47502, predicted: Shopping, actual: Shopping
47506, predicted: Shopping, actual: Shopping
47517, predicted: Shopping, actual: Shopping
47530, predicted: Shopping, actual: Shopping
47559, predicted: Shopping, actual: Shopping
47592, predicted: Shopping, actual: Shopping
47618, predicted: Shopping, actual: Shopping
47636, predicted: Shopping, actual: Shopping
47722, predicted: Shopping, actual: Shopping
47743, predicted: Shopping, actual: Shopping
47747, predicted: Shopping, actual: Shopping
47749, predicted: Shopping, actual: Shopping
47762, predicted: Shopping, actual: Shopping
47770, predicted: Shopping, actual: Shopping
47773, predicted: Shopping, actual: Shopping
47780, predicted: Shopping, actual: Shopping
47784, predicted: Shopping, actual: Shopping
47802, predicted: Shopping, actual: Shopping
47818, predicted: Shopping, actual: Shopping
47825, predicted: Shopping, actual: Shopping
47860, predicted: Shopping, actual: Shopping
47861, predicted: Shopping, actual: Shopping
47885, predicted: Shopping, actual: Shopping
47890, predicted: Shopping, actual: Shopping
47891, predicted: Shopping, actual: Shopping
47893, predicted: Shopping, actual: Shopping
47906, predicted: Shopping, actual: Shopping
47912, predicted: Shopping, actual: Shopping
47914, predicted: Shopping, actual: Shopping
47916, predicted: Shopping, actual: Shopping
47965, predicted: Shopping, actual: Shopping
47984, predicted: Shopping, actual: Shopping
48029, predicted: Shopping, actual: Shopping
48037, predicted: Shopping, actual: Shopping
48050, predicted: Shopping, actual: Shopping
48057, predicted: Shopping, actual: Shopping
48081, predicted: Shopping, actual: Shopping
48108, predicted: Shopping, actual: Shopping
48111, predicted: Shopping, actual: Shopping
48120, predicted: Shopping, actual: Shopping
48128, predicted: Shopping, actual: Shopping
48194, predicted: Shopping, actual: Shopping
49773, predicted: Shopping, actual: Shopping
52866, predicted: Shopping, actual: Shopping
47238, predicted: Shopping, actual: Shopping
47293, predicted: Shopping, actual: Shopping
47311, predicted: Shopping, actual: Shopping
47365, predicted: Shopping, actual: Shopping
47459, predicted: Shopping, actual: Shopping
47549, predicted: Shopping, actual: Shopping
49564, predicted: Shopping, actual: Shopping
49574, predicted: Shopping, actual: Shopping
49587, predicted: Shopping, actual: Shopping
49619, predicted: Shopping, actual: Shopping
49667, predicted: Shopping, actual: Shopping
49697, predicted: Shopping, actual: Shopping
49701, predicted: Shopping, actual: Shopping
49714, predicted: Shopping, actual: Shopping
49740, predicted: Shopping, actual: Shopping
52683, predicted: Shopping, actual: Shopping
52707, predicted: Shopping, actual: Shopping
52749, predicted: Shopping, actual: Shopping
52789, predicted: Shopping, actual: Shopping
52830, predicted: Shopping, actual: Shopping
52846, predicted: Shopping, actual: Shopping
52858, predicted: Shopping, actual: Shopping
58235, predicted: Shopping, actual: Shopping
45276, predicted: Shopping, actual: Shopping
45409, predicted: Shopping, actual: Shopping
45627, predicted: Shopping, actual: Shopping
45832, predicted: Shopping, actual: Shopping
46041, predicted: Shopping, actual: Shopping
46221, predicted: Shopping, actual: Shopping
46510, predicted: Shopping, actual: Shopping
46567, predicted: Shopping, actual: Shopping
46887, predicted: Shopping, actual: Shopping
47118, predicted: Shopping, actual: Shopping
48141, predicted: Shopping, actual: Shopping
48168, predicted: Shopping, actual: Shopping
48187, predicted: Shopping, actual: Shopping
48223, predicted: Shopping, actual: Shopping
48234, predicted: Shopping, actual: Shopping
48252, predicted: Shopping, actual: Shopping
48267, predicted: Shopping, actual: Shopping
48282, predicted: Shopping, actual: Shopping
48323, predicted: Shopping, actual: Shopping
48330, predicted: Shopping, actual: Shopping
48368, predicted: Shopping, actual: Shopping
48440, predicted: Shopping, actual: Shopping
48473, predicted: Shopping, actual: Shopping
48506, predicted: Shopping, actual: Shopping
48507, predicted: Shopping, actual: Shopping
48532, predicted: Shopping, actual: Shopping
48536, predicted: Shopping, actual: Shopping
48557, predicted: Shopping, actual: Shopping
48566, predicted: Shopping, actual: Shopping
48585, predicted: Shopping, actual: Shopping
48589, predicted: Shopping, actual: Shopping
48597, predicted: Shopping, actual: Shopping
48657, predicted: Shopping, actual: Shopping
48717, predicted: Shopping, actual: Shopping
48724, predicted: Shopping, actual: Shopping
48731, predicted: Shopping, actual: Shopping
48753, predicted: Shopping, actual: Shopping
48792, predicted: Shopping, actual: Shopping
48872, predicted: Shopping, actual: Shopping
48877, predicted: Shopping, actual: Shopping
48915, predicted: Shopping, actual: Shopping
49021, predicted: Shopping, actual: Shopping
49024, predicted: Shopping, actual: Shopping
49037, predicted: Shopping, actual: Shopping
49043, predicted: Shopping, actual: Shopping
49075, predicted: Shopping, actual: Shopping
49091, predicted: Shopping, actual: Shopping
49128, predicted: Shopping, actual: Shopping
49151, predicted: Shopping, actual: Shopping
49229, predicted: Shopping, actual: Shopping
49230, predicted: Shopping, actual: Shopping
49260, predicted: Shopping, actual: Shopping
49271, predicted: Shopping, actual: Shopping
49358, predicted: Shopping, actual: Shopping
49362, predicted: Shopping, actual: Shopping
49368, predicted: Shopping, actual: Shopping
49390, predicted: Shopping, actual: Shopping
49408, predicted: Shopping, actual: Shopping
49435, predicted: Shopping, actual: Shopping
49444, predicted: Shopping, actual: Shopping
49515, predicted: Shopping, actual: Shopping
49545, predicted: Shopping, actual: Shopping
51543, predicted: Shopping, actual: Shopping
51590, predicted: Shopping, actual: Shopping
51614, predicted: Shopping, actual: Shopping
51647, predicted: Shopping, actual: Shopping
51691, predicted: Shopping, actual: Shopping
51699, predicted: Shopping, actual: Shopping
51743, predicted: Shopping, actual: Shopping
51795, predicted: Shopping, actual: Shopping
51828, predicted: Shopping, actual: Shopping
51829, predicted: Shopping, actual: Shopping
51923, predicted: Shopping, actual: Shopping
51947, predicted: Shopping, actual: Shopping
51959, predicted: Shopping, actual: Shopping
52060, predicted: Shopping, actual: Shopping
52069, predicted: Shopping, actual: Shopping
52125, predicted: Shopping, actual: Shopping
52147, predicted: Shopping, actual: Shopping
52169, predicted: Shopping, actual: Shopping
52280, predicted: Shopping, actual: Shopping
52334, predicted: Shopping, actual: Shopping
52337, predicted: Shopping, actual: Shopping
52374, predicted: Shopping, actual: Shopping
52405, predicted: Shopping, actual: Shopping
52414, predicted: Shopping, actual: Shopping
52427, predicted: Shopping, actual: Shopping
52449, predicted: Shopping, actual: Shopping
52534, predicted: Shopping, actual: Shopping
52564, predicted: Shopping, actual: Shopping
52580, predicted: Shopping, actual: Shopping
58230, predicted: Shopping, actual: Shopping
37290, predicted: Shopping, actual: Shopping
37301, predicted: Shopping, actual: Shopping
37350, predicted: Shopping, actual: Shopping
37517, predicted: Shopping, actual: Shopping
37932, predicted: Shopping, actual: Shopping
38254, predicted: Shopping, actual: Shopping
38304, predicted: Shopping, actual: Shopping
38330, predicted: Shopping, actual: Shopping
38405, predicted: Shopping, actual: Shopping
38447, predicted: Shopping, actual: Shopping
38466, predicted: Shopping, actual: Shopping
38674, predicted: Shopping, actual: Shopping
38803, predicted: Shopping, actual: Shopping
38868, predicted: Shopping, actual: Shopping
39604, predicted: Shopping, actual: Shopping
39656, predicted: Shopping, actual: Shopping
39729, predicted: Shopping, actual: Shopping
39869, predicted: Shopping, actual: Shopping
40260, predicted: Shopping, actual: Shopping
40426, predicted: Shopping, actual: Shopping
40765, predicted: Shopping, actual: Shopping
40784, predicted: Shopping, actual: Shopping
40792, predicted: Shopping, actual: Shopping
41219, predicted: Shopping, actual: Shopping
41486, predicted: Shopping, actual: Shopping
41642, predicted: Shopping, actual: Shopping
42022, predicted: Shopping, actual: Shopping
42036, predicted: Shopping, actual: Shopping
42195, predicted: Shopping, actual: Shopping
42583, predicted: Shopping, actual: Shopping
42657, predicted: Shopping, actual: Shopping
42707, predicted: Shopping, actual: Shopping
42760, predicted: Shopping, actual: Shopping
42811, predicted: Shopping, actual: Shopping
42869, predicted: Shopping, actual: Shopping
42914, predicted: Shopping, actual: Shopping
42998, predicted: Shopping, actual: Shopping
43122, predicted: Shopping, actual: Shopping
43142, predicted: Shopping, actual: Shopping
43170, predicted: Shopping, actual: Shopping
43354, predicted: Shopping, actual: Shopping
43412, predicted: Shopping, actual: Shopping
43533, predicted: Shopping, actual: Shopping
43681, predicted: Shopping, actual: Shopping
43780, predicted: Society, actual: Society
43901, predicted: Society, actual: Society
44037, predicted: Society, actual: Society
44085, predicted: Society, actual: Society
44138, predicted: Society, actual: Society
44145, predicted: Society, actual: Society
44146, predicted: Society, actual: Society
44184, predicted: Society, actual: Society
44244, predicted: Society, actual: Society
44290, predicted: Society, actual: Society
44315, predicted: Society, actual: Society
44318, predicted: Society, actual: Society
44339, predicted: Society, actual: Society
44340, predicted: Society, actual: Society
44376, predicted: Society, actual: Society
44401, predicted: Society, actual: Society
44407, predicted: Society, actual: Society
44441, predicted: Society, actual: Society
44454, predicted: Society, actual: Society
44539, predicted: Society, actual: Society
44681, predicted: Society, actual: Society
44785, predicted: Society, actual: Society
44789, predicted: Society, actual: Society
44838, predicted: Society, actual: Society
44990, predicted: Society, actual: Society
45237, predicted: Society, actual: Society
45548, predicted: Society, actual: Society
45559, predicted: Society, actual: Society
45647, predicted: Society, actual: Society
45926, predicted: Society, actual: Society
